Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.390s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15	15.8
61	1043.84	1124.16
62	1001.76	956
63	1111.68	1161.6
64	970.48	1132.56
65	1130.24	1056.8
66	1058.8	946.96
67	1073.36	1130.96
68	1054.08	1075.04
69	1120.72	989.36
70	1137.44	1065.12
71	1127.12	1276.24
72	967.36	972.8
73	962.88	1030.08
74	1141.36	1204.72
75	978.96	1134.64
76	1083.6	1192.72
77	1140	1101.92
78	1082.72	1088.16
79	1176.32	941.76
80	1086.56	1000.8
81	1104.96	1125.44
82	976.48	944.16
83	1139.12	1163.44
84	1069.12	1053.76
85	913.44	1034.4
86	1200.48	1254.08
87	1147.44	1107.6
88	1225.68	1177.52
89	1140.4	1134.16
90	1135.12	1183.92
91	1119.28	1064.4
92	1137.92	1070.88
93	973.6	991.2
94	1014	931.28
95	1062.48	1052.08
96	1043.6	1014.32
97	1129.12	1136.64
98	1206.56	1195.68
99	1111.52	1092.32
100	1074.88	1094.08
101	1014.48	992.88
102	963.36	1041.76
103	1126.56	1162.4
104	1005.04	1116.56
105	1082.24	1068
106	1066.96	1125.68
107	1047.52	1072.48
108	1160.96	876.16
109	1061.92	980
110	1091.44	1102.16
111	1062.88	1032.8
112	1095.6	1014.16
113	1066.08	1097.12
114	945.44	1025.12
115	1119.36	1106.24
116	1062.08	1076.16
117	987.36	1037.28
118	1182.48	1145.36
119	1227.36	1025.28
120	1008.8	1019.36
(1,0)	(2,44)	(3,0)	(4,77089)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1079.21	1075.35
delay	132.493	130.039
loss	0.00315137	0.00310069
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=22'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
