Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.703s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	14.2
61	487.04	606
62	395.28	432.72
63	608.72	542.64
64	532.56	481.92
65	524.16	435.2
66	556.64	554.08
67	418.64	559.92
68	507.84	445.04
69	412.4	593.6
70	572	549.2
71	366.08	620.24
72	532.4	585.76
73	539.84	484.88
74	336.96	436.08
75	671.12	452.16
76	626	432.24
77	500.48	439.2
78	514.48	580.48
79	432.72	356
80	430.88	384.72
81	477.68	460.96
82	399.92	438.08
83	521.84	528.24
84	584.96	427.6
85	679.84	543.36
86	514.32	418.08
87	505.68	646.48
88	430.32	622.72
89	338.72	529.52
90	491.52	561.04
91	497.2	571.12
92	463.68	490.24
93	453.52	438.24
94	731.12	393.6
95	559.36	574.96
96	452.64	555.52
97	589.44	513.92
98	625.2	471.36
99	625.52	536.72
100	463.04	409.6
101	639.04	473.12
102	457.12	484.96
103	398.56	424
104	399.28	538.72
105	376.56	577.68
106	445.28	582.96
107	647.84	427.52
108	477.04	602.88
109	579.92	371.52
110	462	474.96
111	553.84	360.56
112	471.04	539.92
113	428.8	539.28
114	520.96	448.56
115	497.52	559.92
116	393.12	321.44
117	528	453.92
118	440.72	458.56
119	619.04	616.32
120	569.2	401.52
(1,0)	(2,5056)	(3,0)	(4,395)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	504.611	496.029
delay	0.226415	0.233222
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=16'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
