Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.643s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11	16.4
61	920.56	1396.4
62	993.92	1178.08
63	1204.24	873.52
64	962.64	962.16
65	1128.16	1126.08
66	1060.72	1063.12
67	1127.36	1014.72
68	1171.44	1090.32
69	1099.36	1008.16
70	1078.08	1085.76
71	987.68	1123.04
72	1083.92	1002.48
73	1124.88	1178.32
74	1079.6	1023.76
75	1043.6	1006
76	1040.16	923.68
77	1039.04	992
78	1013.52	1144.56
79	1124.32	1015.04
80	1117.12	1036.48
81	988.8	1030.08
82	1249.68	1088.56
83	955.04	1023.84
84	1062.4	1137.92
85	1192.08	1170.64
86	1143.12	910
87	1111.12	1058.48
88	1024.72	981.68
89	1005.28	1171.36
90	965.84	983.28
91	1012.32	969.76
92	1065.04	1010.8
93	1011.52	994.24
94	1111.2	1034.72
95	1251.92	1355.44
96	960.48	1029.92
97	977.52	927.76
98	1039.76	1057.52
99	913.6	1112
100	1005.6	1022.88
101	1018	1011.12
102	1089.84	1094.48
103	1148.24	1147.76
104	1077.68	1212.88
105	1093.12	1124.8
106	1033.44	988.96
107	1091.44	1105.68
108	1210.08	1048.16
109	1017.52	1013.52
110	1023.68	1105.6
111	1041.84	1027.92
112	1007.12	1196.24
113	879.2	1086.56
114	976.72	961.2
115	1085.2	1145.52
116	1275.6	915.12
117	1080.88	1106.96
118	1209.04	1122.88
119	1241.76	1103.2
120	1150.96	1057.68
(1,0)	(2,17)	(3,0)	(4,77067)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1069.98	1064.85
delay	386.379	130.255
loss	0.134682	0.0026691
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=18'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
