Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.668s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	19.2	14.4
61	1181.12	1021.12
62	1246.48	933.68
63	1089.92	1165.76
64	1065.6	1154.24
65	1350.8	1067.12
66	942.08	1301.6
67	1262.24	1051.36
68	1122.72	1163.36
69	1316.88	1005.36
70	1272.88	1108.56
71	1078.24	1180.64
72	1129.68	1289.84
73	1402.88	848.96
74	1290.72	1159.2
75	1247.2	1132.8
76	1181.84	1250.48
77	1284.4	1064.08
78	1222.64	1033.36
79	1253.52	1126
80	1483.52	947.12
81	1468.16	994.08
82	1023.6	1046.16
83	1101.04	1221.04
84	1153.12	1175.04
85	1069.76	1093.44
86	1058	1203.44
87	1422.72	1001.44
88	1164.16	1256.32
89	1276.08	1287.28
90	1022.16	936.96
91	953.68	1434.64
92	1265.12	1288.32
93	1024.08	1206.64
94	1306.96	1128.24
95	1086.96	1256.72
96	1152.32	1005.92
97	1098.08	1196
98	1123.76	1210.24
99	932.4	1623.52
100	930.08	1322.56
101	950.72	1086.08
102	1479.68	1087.84
103	1009.6	1237.12
104	1448.08	764.72
105	935.76	1263.92
106	1204.56	1152.24
107	1288.64	1143.36
108	1219.04	1199.52
109	1048.72	1107.12
110	1066.72	1156.32
111	1080.56	1050.32
112	1306.8	1378.96
113	1064.32	1056
114	1109.76	1114.24
115	1023.36	1186.88
116	1349.76	894.24
117	1047.04	1342.8
118	1102.64	950.8
119	1075.28	1031.28
120	1593.84	1095.68
(1,0)	(2,653)	(3,0)	(4,75552)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1174.37	1136.53
delay	100.471	335.231
loss	6.37484e-05	0.103178
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=44'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
