Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  675	  0
7 	  8	  4	  10	  1132	  0
7 	  6	  4	  10	  720	  0
6 	  7	  4	  10	  894	  0
6 	  5	  4	  10	  830	  0
5 	  6	  4	  10	  754	  0
4 	  3	  4	  10	  771	  0
3 	  4	  4	  10	  1392	  0
12 	  11	  4	  10	  725	  0
11 	  12	  4	  10	  1123	  0
11 	  10	  4	  10	  745	  0
10 	  11	  4	  10	  885	  0
3 	  2	  4	  10	  881	  0
2 	  3	  4	  10	  1121	  0
2 	  1	  4	  10	  936	  0
1 	  2	  4	  10	  986	  0
10 	  9	  4	  10	  890	  0
9 	  10	  4	  10	  870	  0
16 	  15	  4	  10	  655	  0
15 	  16	  4	  10	  1149	  0
15 	  14	  4	  10	  759	  0
14 	  15	  4	  10	  1136	  0
14 	  13	  4	  10	  968	  0
13 	  14	  4	  10	  969	  0
15 	  16	  1	  10	  1	  1
11 	  12	  0	  10	  9	  1
11 	  12	  1	  10	  8	  1
1 	  2	  1	  4	  4	  1
4 	  3	  4	  10	  9	  1
15 	  16	  0	  10	  2	  1

 TotalTx Number= 22000

 TotalReset Number= 3954
