Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  954	  0
7 	  8	  4	  10	  1418	  0
4 	  3	  4	  10	  719	  0
3 	  4	  4	  10	  1470	  0
12 	  11	  4	  10	  759	  0
11 	  12	  4	  10	  1261	  0
11 	  10	  4	  10	  843	  0
10 	  11	  4	  10	  1054	  0
10 	  9	  4	  10	  991	  0
9 	  10	  4	  10	  1009	  0
7 	  6	  4	  10	  1018	  0
3 	  2	  4	  10	  798	  0
6 	  7	  4	  10	  1140	  0
2 	  3	  4	  10	  1084	  0
2 	  1	  4	  10	  892	  0
1 	  2	  4	  10	  1072	  0
6 	  5	  4	  10	  1244	  0
5 	  6	  4	  10	  1184	  0
16 	  15	  4	  10	  737	  0
15 	  16	  4	  10	  1411	  0
15 	  14	  4	  10	  904	  0
14 	  15	  4	  10	  1051	  0
14 	  13	  4	  10	  1004	  0
13 	  14	  4	  10	  939	  0
6 	  7	  1	  10	  4	  1
16 	  15	  4	  4	  4	  1
16 	  15	  4	  10	  4	  1
3 	  4	  0	  10	  4	  1
3 	  2	  4	  4	  15	  1
5 	  6	  4	  10	  1	  1
3 	  4	  1	  10	  6	  1
7 	  8	  0	  10	  5	  1

 TotalTx Number= 25000

 TotalReset Number= 4461
