Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  3203	  0
5 	  6	  4	  10	  4590	  0
3 	  2	  4	  10	  4121	  0
2 	  3	  4	  10	  5697	  0
9 	  8	  4	  10	  3551	  0
8 	  9	  4	  10	  5282	  0
2 	  1	  4	  10	  5268	  0
1 	  2	  4	  10	  5007	  0
8 	  7	  4	  10	  4213	  0
5 	  4	  4	  10	  3734	  0
4 	  5	  4	  10	  3829	  0
7 	  8	  4	  10	  4211	  0
3 	  2	  4	  4	  21	  1
8 	  9	  1	  10	  181	  1
7 	  8	  1	  4	  26	  1
1 	  2	  1	  4	  21	  1
2 	  3	  1	  10	  38	  1
9 	  8	  4	  4	  6	  1

 TotalTx Number= 53000

 TotalReset Number= 3622
