Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  3456	  0
2 	  3	  4	  10	  4892	  0
9 	  8	  4	  10	  4075	  0
8 	  9	  4	  10	  6103	  0
6 	  5	  4	  10	  3505	  0
8 	  7	  4	  10	  4866	  0
5 	  6	  4	  10	  4600	  0
7 	  8	  4	  10	  4830	  0
2 	  1	  4	  10	  4500	  0
1 	  2	  4	  10	  4084	  0
5 	  4	  4	  10	  4050	  0
4 	  5	  4	  10	  3854	  0
3 	  2	  4	  4	  14	  1
8 	  9	  1	  10	  102	  1
1 	  2	  1	  4	  16	  1
2 	  3	  1	  10	  27	  1
7 	  8	  1	  4	  21	  1
9 	  8	  4	  4	  4	  1

 TotalTx Number= 53000

 TotalReset Number= 3568
