Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.444s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14.2	14.4	15.2	14	10.8	15.6	10.6	16.6	13.6	13.2	11.6	16	16.4	13.4	13.8	16	17.2	15.8	16.2	12.8
61	192	192	184	192	176	112	80	96	160	128	120	144	160	136	112	120	136	144	104	112
62	200	200	200	200	200	112	144	104	144	144	136	152	176	144	136	144	104	168	144	168
63	200	200	200	200	200	96	104	88	160	168	136	152	128	152	104	128	240	136	104	112
64	200	200	192	200	184	128	120	104	168	144	136	136	208	176	144	152	144	152	112	128
65	200	200	192	200	192	88	120	96	184	160	120	120	184	136	112	128	152	160	120	128
66	200	200	200	200	200	104	88	112	176	128	120	136	160	96	96	128	176	160	96	120
67	200	200	200	200	176	24	120	120	168	128	112	120	152	168	144	152	128	168	128	144
68	200	200	200	200	176	216	104	104	160	144	144	144	152	144	120	112	152	160	120	128
69	200	200	192	200	168	96	72	72	184	176	152	160	176	176	136	136	160	184	136	136
70	200	200	200	200	184	136	80	88	168	144	120	128	192	136	112	128	168	136	104	136
71	200	200	200	200	192	128	144	136	176	176	160	168	184	96	184	192	176	160	144	144
72	200	200	192	200	176	112	112	120	200	184	176	176	176	232	128	136	176	152	136	136
73	200	200	200	200	200	136	96	88	176	136	120	136	184	128	120	128	160	112	88	120
74	200	200	200	200	192	104	104	144	152	160	136	144	168	136	136	136	112	144	128	168
75	200	200	192	200	176	144	120	128	200	184	160	176	168	168	136	144	216	152	112	128
76	200	200	200	200	168	104	144	120	176	168	168	176	152	176	176	192	176	192	184	184
77	200	200	192	200	184	80	120	104	192	152	120	120	168	192	160	168	176	184	136	136
