Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1326	  0
3 	  4	  4	  10	  2307	  0
12 	  11	  4	  10	  1370	  0
11 	  12	  4	  10	  2114	  0
8 	  7	  4	  10	  1297	  0
7 	  8	  4	  10	  2176	  0
3 	  2	  4	  10	  1377	  0
2 	  3	  4	  10	  1714	  0
16 	  15	  4	  10	  1413	  0
15 	  16	  4	  10	  2400	  0
2 	  1	  4	  10	  1722	  0
1 	  2	  4	  10	  1744	  0
7 	  6	  4	  10	  1397	  0
6 	  7	  4	  10	  1576	  0
6 	  5	  4	  10	  1840	  0
5 	  6	  4	  10	  1652	  0
15 	  14	  4	  10	  1590	  0
14 	  15	  4	  10	  1963	  0
14 	  13	  4	  10	  2107	  0
13 	  14	  4	  10	  2264	  0
11 	  10	  4	  10	  1475	  0
10 	  11	  4	  10	  1508	  0
10 	  9	  4	  10	  1912	  0
9 	  10	  4	  10	  1633	  0
7 	  8	  1	  10	  45	  1
13 	  14	  1	  4	  12	  1
6 	  7	  1	  10	  8	  1
14 	  15	  1	  4	  4	  1
6 	  7	  1	  4	  4	  1
9 	  10	  1	  4	  2	  1
8 	  7	  4	  4	  5	  1
11 	  12	  1	  10	  16	  1
2 	  3	  1	  4	  4	  1
3 	  4	  1	  10	  9	  1
10 	  11	  1	  4	  9	  1
5 	  6	  4	  10	  4	  1

 TotalReset Number= 5153
