Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  5838	  0
8 	  9	  4	  10	  8783	  0
8 	  7	  4	  10	  7712	  0
7 	  8	  4	  10	  7885	  0
6 	  5	  4	  10	  5838	  0
5 	  6	  4	  10	  7689	  0
3 	  2	  4	  10	  5278	  0
2 	  3	  4	  10	  7774	  0
5 	  4	  4	  10	  6847	  0
4 	  5	  4	  10	  6376	  0
2 	  1	  4	  10	  6980	  0
1 	  2	  4	  10	  6750	  0
2 	  3	  2	  9	  172	  1
8 	  9	  2	  9	  134	  1
2 	  3	  3	  10	  285	  1
7 	  8	  4	  8	  100	  1
7 	  8	  7	  10	  14	  1
1 	  2	  2	  9	  51	  1
8 	  9	  2	  8	  17	  1
1 	  2	  4	  8	  72	  1
8 	  9	  3	  10	  171	  1
3 	  2	  4	  8	  51	  1
3 	  2	  4	  9	  31	  1
7 	  8	  2	  9	  50	  1
1 	  2	  2	  8	  2	  1
9 	  8	  4	  8	  57	  1
1 	  2	  7	  10	  4	  1
2 	  3	  2	  8	  24	  1
9 	  8	  4	  9	  14	  1

 TotalReset Number= 16610
