Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1312	  0
3 	  4	  4	  10	  2242	  0
12 	  11	  4	  10	  1211	  0
11 	  12	  4	  10	  2149	  0
8 	  7	  4	  10	  1224	  0
7 	  8	  4	  10	  2498	  0
3 	  2	  4	  10	  1398	  0
2 	  3	  4	  10	  1703	  0
11 	  10	  4	  10	  1373	  0
16 	  15	  4	  10	  1404	  0
15 	  16	  4	  10	  2740	  0
10 	  11	  4	  10	  1576	  0
2 	  1	  4	  10	  1703	  0
1 	  2	  4	  10	  1467	  0
10 	  9	  4	  10	  1712	  0
9 	  10	  4	  10	  1596	  0
15 	  14	  4	  10	  1544	  0
14 	  15	  4	  10	  1980	  0
14 	  13	  4	  10	  2084	  0
13 	  14	  4	  10	  2277	  0
13 	  14	  0	  2	  127	  1
7 	  6	  4	  10	  1408	  0
6 	  7	  4	  10	  1749	  0
6 	  5	  4	  10	  2026	  0
5 	  6	  4	  10	  1803	  0
5 	  6	  0	  2	  162	  1
7 	  8	  2	  10	  40	  1
6 	  7	  2	  10	  17	  1
13 	  14	  2	  6	  25	  1
7 	  6	  4	  2	  8	  1
11 	  12	  0	  10	  5	  1
1 	  2	  0	  2	  179	  1
9 	  10	  0	  2	  138	  1
7 	  8	  0	  10	  5	  1
11 	  10	  4	  4	  5	  1
9 	  10	  2	  6	  4	  1
15 	  16	  2	  10	  26	  1
14 	  15	  2	  10	  1	  1
5 	  6	  4	  10	  4	  1
6 	  7	  2	  6	  8	  1
5 	  6	  2	  6	  4	  1
1 	  2	  2	  6	  12	  1
12 	  11	  4	  10	  4	  1
9 	  10	  1	  4	  8	  1
11 	  12	  2	  10	  5	  1
3 	  4	  2	  10	  4	  1
3 	  4	  0	  10	  6	  1
7 	  6	  4	  4	  4	  1
7 	  6	  4	  6	  2	  1
15 	  14	  4	  6	  2	  1
15 	  14	  4	  2	  15	  1

 TotalReset Number= 10333
