Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1185	  0
3 	  4	  4	  10	  2055	  0
12 	  11	  4	  10	  1354	  0
11 	  12	  4	  10	  2278	  0
8 	  7	  4	  10	  1332	  0
7 	  8	  4	  10	  2221	  0
3 	  2	  4	  10	  1311	  0
2 	  3	  4	  10	  1619	  0
11 	  10	  4	  10	  1546	  0
16 	  15	  4	  10	  1371	  0
15 	  16	  4	  10	  2281	  0
10 	  11	  4	  10	  1897	  0
7 	  6	  4	  10	  1495	  0
6 	  7	  4	  10	  1871	  0
2 	  1	  4	  10	  1552	  0
1 	  2	  4	  10	  1457	  0
6 	  5	  4	  10	  1906	  0
5 	  6	  4	  10	  1587	  0
10 	  9	  4	  10	  1882	  0
9 	  10	  4	  10	  1693	  0
15 	  14	  4	  10	  1579	  0
14 	  15	  4	  10	  1731	  0
14 	  13	  4	  10	  2001	  0
13 	  14	  4	  10	  1646	  0
16 	  15	  4	  8	  4	  1
15 	  16	  2	  10	  10	  1
7 	  6	  4	  5	  14	  1
6 	  7	  2	  10	  19	  1
7 	  6	  4	  10	  1	  1
7 	  8	  0	  7	  7	  1
5 	  6	  1	  2	  211	  1
9 	  10	  1	  2	  275	  1
7 	  8	  2	  10	  51	  1
6 	  7	  1	  8	  9	  1
15 	  14	  4	  7	  9	  1
5 	  6	  4	  7	  16	  1
5 	  6	  1	  8	  4	  1
14 	  15	  1	  8	  17	  1
13 	  14	  0	  7	  1	  1
7 	  6	  4	  8	  5	  1
14 	  15	  2	  10	  9	  1
8 	  7	  4	  10	  14	  1
13 	  14	  1	  8	  5	  1
16 	  15	  4	  10	  4	  1
11 	  12	  1	  10	  5	  1
7 	  6	  4	  6	  4	  1
1 	  2	  1	  2	  182	  1
13 	  14	  1	  2	  71	  1
11 	  12	  0	  7	  10	  1
3 	  4	  2	  10	  22	  1
2 	  3	  1	  8	  10	  1
10 	  11	  4	  7	  4	  1
1 	  2	  4	  7	  12	  1
9 	  10	  0	  7	  1	  1
9 	  10	  1	  8	  7	  1
1 	  2	  1	  8	  8	  1
3 	  2	  4	  2	  8	  1
7 	  8	  1	  8	  30	  1
15 	  14	  4	  10	  1	  1
14 	  15	  4	  7	  5	  1
15 	  16	  0	  7	  2	  1
6 	  7	  4	  7	  9	  1
15 	  16	  1	  8	  9	  1
3 	  2	  4	  7	  7	  1
3 	  4	  1	  8	  4	  1
11 	  12	  1	  8	  4	  1
2 	  3	  2	  10	  8	  1
9 	  10	  4	  7	  4	  1
4 	  3	  4	  10	  4	  1
15 	  16	  1	  10	  6	  1
9 	  10	  2	  5	  4	  1
5 	  6	  2	  5	  14	  1
1 	  2	  2	  5	  4	  1
8 	  7	  4	  8	  5	  1

 TotalReset Number= 20269
