Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6144	  0
8 	  9	  4	  10	  8511	  0
8 	  7	  4	  10	  8647	  0
7 	  8	  4	  10	  7029	  0
6 	  5	  4	  10	  6030	  0
5 	  6	  4	  10	  9061	  0
3 	  2	  4	  10	  5277	  0
2 	  3	  4	  10	  7808	  0
5 	  4	  4	  10	  7840	  0
4 	  5	  4	  10	  6772	  0
2 	  1	  4	  10	  7171	  0
1 	  2	  4	  10	  6210	  0
2 	  3	  1	  10	  185	  1
9 	  8	  4	  4	  43	  1
1 	  2	  1	  4	  41	  1
8 	  9	  1	  10	  169	  1
7 	  8	  1	  4	  34	  1
3 	  2	  4	  4	  27	  1

 TotalReset Number= 4971
