Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1071	  0
3 	  4	  4	  10	  1872	  0
8 	  7	  4	  10	  1230	  0
7 	  8	  4	  10	  2198	  0
3 	  2	  4	  10	  1168	  0
2 	  3	  4	  10	  1583	  0
16 	  15	  4	  10	  1429	  0
15 	  16	  4	  10	  2236	  0
7 	  6	  4	  10	  1446	  0
6 	  7	  4	  10	  1729	  0
2 	  1	  4	  10	  1381	  0
1 	  2	  4	  10	  1281	  0
6 	  5	  4	  10	  1822	  0
5 	  6	  4	  10	  1403	  0
15 	  14	  4	  10	  1541	  0
14 	  15	  4	  10	  1905	  0
14 	  13	  4	  10	  1732	  0
13 	  14	  4	  10	  1570	  0
16 	  15	  4	  10	  13	  1
6 	  7	  7	  10	  4	  1
15 	  14	  4	  10	  9	  1
7 	  8	  7	  10	  52	  1
15 	  16	  7	  10	  29	  1
5 	  6	  7	  10	  1	  1
12 	  11	  4	  10	  1306	  0
11 	  12	  4	  10	  1827	  0
11 	  10	  4	  10	  1581	  0
10 	  11	  4	  10	  1533	  0
10 	  9	  4	  10	  1591	  0
9 	  10	  4	  10	  1340	  0
3 	  4	  7	  10	  5	  1
10 	  11	  7	  10	  1	  1
3 	  2	  4	  10	  8	  1
4 	  3	  4	  10	  4	  1
7 	  6	  4	  10	  13	  1
11 	  12	  7	  10	  18	  1
8 	  7	  4	  10	  13	  1
14 	  15	  7	  10	  14	  1
15 	  16	  2	  10	  4	  1
12 	  11	  4	  5	  4	  1
8 	  7	  4	  5	  4	  1
9 	  10	  7	  10	  1	  1
7 	  6	  4	  6	  4	  1
1 	  2	  4	  6	  5	  1
5 	  6	  4	  6	  5	  1
1 	  2	  0	  5	  9	  1
5 	  6	  0	  5	  4	  1

 TotalReset Number= 13828
