Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  5980	  0
8 	  9	  4	  10	  8153	  0
8 	  7	  4	  10	  8084	  0
7 	  8	  4	  10	  7127	  0
6 	  5	  4	  10	  5749	  0
5 	  6	  4	  10	  7705	  0
3 	  2	  4	  10	  5125	  0
2 	  3	  4	  10	  7576	  0
5 	  4	  4	  10	  6932	  0
4 	  5	  4	  10	  6292	  0
2 	  1	  4	  10	  6746	  0
1 	  2	  4	  10	  6000	  0
2 	  3	  1	  10	  263	  1
9 	  8	  4	  5	  43	  1
7 	  8	  2	  5	  66	  1
1 	  2	  2	  5	  18	  1
8 	  9	  1	  10	  121	  1
3 	  2	  4	  5	  19	  1

 TotalReset Number= 5068
