0.00	0.00	0.00	0.00
20.00	34.64	0.00	0.00
-40.00	0.00	0.00	0.00
20.00	-34.64	0.00	0.00
54.64	14.64	0.00	1.00
40.00	40.00	0.00	1.00
14.64	54.64	0.00	1.00
-14.64	54.64	0.00	1.00
-40.00	40.00	0.00	1.00
-54.64	14.64	0.00	1.00
-54.64	-14.64	0.00	1.00
-40.00	-40.00	0.00	1.00
-14.64	-54.64	0.00	1.00
14.64	-54.64	0.00	1.00
40.00	-40.00	0.00	1.00
54.64	-14.64	0.00	1.00
