Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.669s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.6	15.8
61	979.2	960
62	1392	1183.2
63	1257.6	1385.6
64	1802.4	1311.2
65	1575.2	1060
66	1308.8	1126.4
67	1032.8	1260.8
68	1160	1377.6
69	1555.2	834.4
70	1280.8	1611.2
71	1460.8	1472
72	1254.4	972.8
73	1351.2	945.6
74	1360.8	1450.4
75	1074.4	1270.4
76	1016.8	1461.6
77	1158.4	1044
78	1470.4	1216.8
79	1197.6	1328
80	1279.2	1279.2
81	1238.4	1322.4
82	1337.6	853.6
83	1150.4	1240
84	1255.2	1384.8
85	1172	1505.6
86	1021.6	1037.6
87	1302.4	984
88	1279.2	1184
89	1108.8	1355.2
90	1110.4	1516
91	1089.6	1074.4
92	1310.4	1393.6
93	1496.8	1093.6
94	1065.6	1364
95	1161.6	1264.8
96	1168	1400.8
97	1219.2	1093.6
98	964.8	1296.8
99	1496.8	1270.4
100	1356.8	1216
101	809.6	946.4
102	1653.6	1378.4
103	936.8	976
104	1728.8	1024
105	1411.2	1352
106	841.6	1471.2
107	1309.6	984
108	1248.8	1184.8
109	765.6	674.4
110	1270.4	775.2
111	1059.2	1206.4
112	1503.2	1539.2
113	1105.6	1273.6
114	1321.6	1370.4
115	1290.4	1240
116	1287.2	1059.2
117	1178.4	1188
118	1234.4	1352.8
119	1479.2	1348.8
120	1158.4	1462.4
avg	1247.79	1220.16
delay	0.324482	0.328039
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=10e2', '--tcp=0', '--RngRun=49'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
