Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.658s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.2	14.6
61	949.68	916.96
62	1186.96	1013.12
63	874.96	861.2
64	871.68	1039.2
65	1034.16	1066.8
66	1100.56	1176.48
67	732.88	906.16
68	926.8	940.64
69	1236	774.8
70	898.48	1166.72
71	1166.08	950.8
72	853.12	893.36
73	1030.48	1204.88
74	1091.76	781.52
75	766.8	889.36
76	1023.36	820.4
77	723.84	1148.8
78	910.48	1050.64
79	1215.04	680.48
80	1113.52	915.36
81	1021.28	1120.08
82	937.84	1029.92
83	1199.2	1124.4
84	996.48	993.28
85	899.36	1212.96
86	641.68	990
87	1284.64	885.76
88	876.32	970.88
89	1001.28	1059.36
90	1027.68	1154.56
91	1067.76	1100.24
92	1215.04	960.48
93	1113.2	1195.36
94	938.4	959.52
95	1041.36	1212.24
96	909.68	1369.68
97	1107.2	1032.96
98	1074.4	1069.04
99	1200.16	828.88
100	797.44	1100.48
101	1022.64	1032.16
102	689.2	972.96
103	832.08	845.68
104	1061.84	974.08
105	755.68	1295.28
106	1140.72	1169.68
107	1064.8	1182.24
108	1053.68	895.12
109	1390.24	878
110	1084.16	952.72
111	1073.36	1101.44
112	827.44	1253.68
113	671.76	1181.52
114	932.56	848.08
115	1097.84	1180.32
116	898.24	814.24
117	811.68	1004.96
118	1269.52	765.12
119	1160.8	835.2
120	1336.32	1011.52
(1,0)	(2,6162)	(3,0)	(4,55306)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1003.86	1012.7
delay	25.3908	25.3264
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=42'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
