Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.783s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.2	14
61	784.16	1191.28
62	1004.16	983.68
63	881.04	903.28
64	998.16	959.28
65	982.48	1072.08
66	896	913.28
67	1081.2	1024.4
68	992.56	1016.72
69	929.04	973.36
70	949.6	989.92
71	950.64	986
72	994.48	960.08
73	916.72	955.92
74	1084.96	1138.88
75	942.88	991.52
76	1029.28	926.88
77	1065.04	1085.2
78	1196.48	958.08
79	1026.72	1101.6
80	1016	992.64
81	1108.64	1054.08
82	1129.84	1039.92
83	1062.56	1020.96
84	1051.2	909.44
85	928.4	902.64
86	985.6	986.24
87	892.72	929.04
88	968.72	969.84
89	890.88	1009.92
90	943.44	1280.08
91	893.12	939.52
92	1000.08	1064.24
93	1091.04	983.52
94	925.68	967.76
95	928.24	980.88
96	1040.8	1042.4
97	930.24	1070.72
98	1056.64	999.68
99	844.56	1047.6
100	952.24	1078.8
101	949.84	934.96
102	1026.56	1016.96
103	971.04	945.44
104	924.32	1059.68
105	996.24	1139.76
106	966.4	952
107	970.24	1022.72
108	945.6	984.64
109	1047.04	941.76
110	894.96	903.12
111	878.72	936.32
112	928.4	934.64
113	926.24	926.24
114	978.4	956.64
115	977.76	939.36
116	908.72	936.72
117	903.52	1016.16
118	911.52	851.36
119	943.92	999.12
120	941.84	947.12
(1,0)	(2,30)	(3,0)	(4,72321)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	972.292	995.768
delay	151.522	157.811
loss	0.00558868	0.00949948
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=19'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
