Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.703s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.2	14
61	369.52	701.36
62	462	461.2
63	465.6	458.24
64	463.84	469.76
65	471.36	468.16
66	467.36	470.24
67	458.8	458
68	460.64	464.16
69	465.6	473.28
70	465.76	472.48
71	469.2	469.28
72	472.8	461.76
73	471.36	465.84
74	460.96	473.44
75	464.16	457.76
76	472.8	467.04
77	472.8	469.92
78	496.64	483.36
79	496.24	478.24
80	461.04	463.6
81	478.64	490.64
82	459.28	472.8
83	506.32	469.36
84	518.88	474
85	476.64	442.64
86	454.24	463.84
87	472.16	459.92
88	456.64	469.44
89	459.2	468.16
90	442.4	483.12
91	473.04	465.36
92	457.6	472.16
93	468.48	472.64
94	468.16	478.4
95	471.44	467.6
96	498.72	492.48
97	476.56	488.08
98	477.36	481.04
99	469.28	461.44
100	472.8	457.04
101	472.8	466.24
102	454.64	472.48
103	460.32	472.8
104	456.08	478.72
105	450.32	482.4
106	470.8	458.96
107	465.44	479.92
108	461.2	464.64
109	472.8	464.72
110	465.44	463.2
111	459.52	472.8
112	472	461.04
113	467.6	454.8
114	466.24	468.32
115	484.4	461.12
116	453.2	472.16
117	463.04	470.24
118	468.32	470.24
119	473.6	453.2
120	469.28	504.32
avg	467.556	473.493
delay	769.94	767.408
loss	0.272411	0.287779
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=19'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
