Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.674s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.4	13.8
61	1226.96	1170.96
62	999.76	1079.28
63	1003.12	1120.56
64	1156.4	1004.56
65	1076.32	1121.12
66	1118.8	961.04
67	1016.4	1174.64
68	1113.44	1155.36
69	1076.8	1071.36
70	1114.96	1077.68
71	1051.36	1196.16
72	922.08	1135.84
73	966.48	1087.76
74	1190.56	1289.92
75	1048.32	1035.2
76	1062.72	1059.84
77	1033.52	995.92
78	937.68	940.4
79	895.6	1007.12
80	1035.28	1008.56
81	1176.48	925.44
82	921.36	974
83	1008.32	1132.96
84	1009.44	985.76
85	943.84	1094.24
86	1015.28	1110.8
87	1058.8	1154.32
88	1014.72	989.44
89	1603.68	1101.6
90	1077.04	935.76
91	922.16	1303.76
92	1003.84	942.4
93	1011.6	1037.04
94	1093.52	1054.96
95	1355.2	1035.36
96	772.72	1282.32
97	1096.64	1127.52
98	999.84	980.64
99	930.64	1025.2
100	1107.36	1035.04
101	1068.8	1052.32
102	1045.76	1068.48
103	1077.2	1181.36
104	1026.48	1054.48
105	940.96	1132.32
106	995.76	1093.84
107	1063.44	988.72
108	973.36	1013.2
109	1170.24	1007.68
110	747.84	1275.2
111	1024	1162.88
112	1140.32	927.52
113	902	1166.8
114	997.52	1175.6
115	1008.24	996.88
116	998.48	908.4
117	1264.4	934.96
118	1021.84	913.2
119	1060.08	1110.8
120	1082.64	1243.12
(1,0)	(2,37)	(3,0)	(4,71903)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1046.31	1072.16
delay	563.012	252.172
loss	0.225027	0.047199
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=32'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
