Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.413s)
CreateVariables () DONE !!!
Creating 9 APs 35.00 and 35.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.24	-1.00	-1.00	2.77	-1.00	-1.00	1.47
12.00	-1.00	-1.00	4.95	-1.00	-1.00	3.18	-1.00	-1.00	2.53
13.00	-1.00	-1.00	1.06	-1.00	-1.00	1.24	-1.00	-1.00	2.18
14.00	-1.00	-1.00	1.94	-1.00	-1.00	4.24	-1.00	-1.00	3.06
15.00	-1.00	-1.00	4.06	-1.00	-1.00	1.94	-1.00	-1.00	1.59
16.00	-1.00	-1.00	1.18	-1.00	-1.00	0.00	-1.00	-1.00	1.06
17.00	-1.00	-1.00	5.30	-1.00	-1.00	3.65	-1.00	-1.00	2.30
18.00	-1.00	-1.00	0.71	-1.00	-1.00	3.24	-1.00	-1.00	3.42
19.00	-1.00	-1.00	0.65	-1.00	-1.00	3.12	-1.00	-1.00	3.59
20.00	-1.00	-1.00	2.83	-1.00	-1.00	1.35	-1.00	-1.00	0.35
21.00	-1.00	-1.00	3.47	-1.00	-1.00	2.12	-1.00	-1.00	0.24
22.00	-1.00	-1.00	2.89	-1.00	-1.00	3.42	-1.00	-1.00	3.06
23.00	-1.00	-1.00	4.06	-1.00	-1.00	4.95	-1.00	-1.00	3.65
24.00	-1.00	-1.00	4.24	-1.00	-1.00	3.47	-1.00	-1.00	2.06
25.00	-1.00	-1.00	1.94	-1.00	-1.00	4.36	-1.00	-1.00	3.42
26.00	-1.00	-1.00	4.24	-1.00	-1.00	3.06	-1.00	-1.00	3.65
27.00	-1.00	-1.00	3.12	-1.00	-1.00	3.53	-1.00	-1.00	1.65
28.00	-1.00	-1.00	3.65	-1.00	-1.00	1.83	-1.00	-1.00	4.24
29.00	-1.00	-1.00	0.47	-1.00	-1.00	3.59	-1.00	-1.00	0.41
30.00	-1.00	-1.00	3.06	-1.00	-1.00	2.59	-1.00	-1.00	2.18
31.00	-1.00	-1.00	1.77	-1.00	-1.00	1.53	-1.00	-1.00	0.77
32.00	-1.00	-1.00	3.36	-1.00	-1.00	0.00	-1.00	-1.00	0.24
33.00	-1.00	-1.00	2.24	-1.00	-1.00	4.47	-1.00	-1.00	4.36
34.00	-1.00	-1.00	0.35	-1.00	-1.00	1.59	-1.00	-1.00	3.83
35.00	-1.00	-1.00	0.71	-1.00	-1.00	0.00	-1.00	-1.00	0.00
36.00	-1.00	-1.00	2.77	-1.00	-1.00	2.65	-1.00	-1.00	3.83
37.00	-1.00	-1.00	2.36	-1.00	-1.00	2.24	-1.00	-1.00	2.94
38.00	-1.00	-1.00	1.77	-1.00	-1.00	2.41	-1.00	-1.00	2.36
39.00	-1.00	-1.00	3.47	-1.00	-1.00	2.30	-1.00	-1.00	2.06
40.00	-1.00	-1.00	2.41	-1.00	-1.00	2.41	-1.00	-1.00	2.59
41.00	-1.00	-1.00	2.77	-1.00	-1.00	1.18	-1.00	-1.00	1.88
42.00	-1.00	-1.00	2.83	-1.00	-1.00	3.83	-1.00	-1.00	2.71
43.00	-1.00	-1.00	3.53	-1.00	-1.00	3.12	-1.00	-1.00	4.77
44.00	-1.00	-1.00	3.06	-1.00	-1.00	2.36	-1.00	-1.00	1.35
45.00	-1.00	-1.00	0.88	-1.00	-1.00	3.36	-1.00	-1.00	0.77
46.00	-1.00	-1.00	0.94	-1.00	-1.00	1.12	-1.00	-1.00	1.77
47.00	-1.00	-1.00	2.65	-1.00	-1.00	2.83	-1.00	-1.00	3.71
48.00	-1.00	-1.00	3.53	-1.00	-1.00	2.83	-1.00	-1.00	1.30
49.00	-1.00	-1.00	3.36	-1.00	-1.00	1.88	-1.00	-1.00	0.71
50.00	-1.00	-1.00	2.00	-1.00	-1.00	1.18	-1.00	-1.00	2.65
51.00	-1.00	-1.00	2.12	-1.00	-1.00	3.30	-1.00	-1.00	2.06
52.00	-1.00	-1.00	1.71	-1.00	-1.00	1.24	-1.00	-1.00	1.77
53.00	-1.00	-1.00	2.71	-1.00	-1.00	3.24	-1.00	-1.00	3.12
54.00	-1.00	-1.00	3.47	-1.00	-1.00	0.65	-1.00	-1.00	1.71
55.00	-1.00	-1.00	2.18	-1.00	-1.00	2.00	-1.00	-1.00	2.94
56.00	-1.00	-1.00	3.30	-1.00	-1.00	2.83	-1.00	-1.00	1.47
57.00	-1.00	-1.00	4.06	-1.00	-1.00	1.59	-1.00	-1.00	1.35
58.00	-1.00	-1.00	1.41	-1.00	-1.00	3.53	-1.00	-1.00	4.00
59.00	-1.00	-1.00	1.12	-1.00	-1.00	2.00	-1.00	-1.00	2.47
60.00	-1.00	-1.00	1.53	-1.00	-1.00	1.35	-1.00	-1.00	0.41
61.00	-1.00	-1.00	4.47	-1.00	-1.00	2.41	-1.00	-1.00	4.30
62.00	-1.00	-1.00	1.06	-1.00	-1.00	3.00	-1.00	-1.00	2.30
63.00	-1.00	-1.00	3.42	-1.00	-1.00	0.24	-1.00	-1.00	1.59
64.00	-1.00	-1.00	2.41	-1.00	-1.00	4.30	-1.00	-1.00	3.36
65.00	-1.00	-1.00	0.18	-1.00	-1.00	1.00	-1.00	-1.00	2.12
66.00	-1.00	-1.00	2.06	-1.00	-1.00	3.36	-1.00	-1.00	3.36
67.00	-1.00	-1.00	3.71	-1.00	-1.00	2.06	-1.00	-1.00	1.88
68.00	-1.00	-1.00	3.06	-1.00	-1.00	3.00	-1.00	-1.00	4.12
69.00	-1.00	-1.00	2.36	-1.00	-1.00	0.82	-1.00	-1.00	1.12
70.00	-1.00	-1.00	3.71	-1.00	-1.00	3.42	-1.00	-1.00	4.30
71.00	-1.00	-1.00	3.24	-1.00	-1.00	2.47	-1.00	-1.00	2.77
72.00	-1.00	-1.00	5.00	-1.00	-1.00	1.77	-1.00	-1.00	2.89
73.00	-1.00	-1.00	0.41	-1.00	-1.00	1.59	-1.00	-1.00	3.24
74.00	-1.00	-1.00	1.06	-1.00	-1.00	3.06	-1.00	-1.00	1.47
75.00	-1.00	-1.00	1.65	-1.00	-1.00	2.77	-1.00	-1.00	4.65
76.00	-1.00	-1.00	1.94	-1.00	-1.00	1.12	-1.00	-1.00	4.47
77.00	-1.00	-1.00	2.41	-1.00	-1.00	2.77	-1.00	-1.00	3.77
78.00	-1.00	-1.00	1.06	-1.00	-1.00	3.89	-1.00	-1.00	2.47
79.00	-1.00	-1.00	3.06	-1.00	-1.00	2.83	-1.00	-1.00	1.47
80.00	-1.00	-1.00	2.24	-1.00	-1.00	2.24	-1.00	-1.00	4.06
81.00	-1.00	-1.00	0.18	-1.00	-1.00	2.47	-1.00	-1.00	4.36
82.00	-1.00	-1.00	2.53	-1.00	-1.00	3.36	-1.00	-1.00	4.59
83.00	-1.00	-1.00	3.42	-1.00	-1.00	1.83	-1.00	-1.00	2.65
84.00	-1.00	-1.00	3.24	-1.00	-1.00	1.94	-1.00	-1.00	3.53
85.00	-1.00	-1.00	1.35	-1.00	-1.00	2.77	-1.00	-1.00	1.53
86.00	-1.00	-1.00	3.24	-1.00	-1.00	1.53	-1.00	-1.00	3.42
87.00	-1.00	-1.00	2.30	-1.00	-1.00	1.35	-1.00	-1.00	1.77
88.00	-1.00	-1.00	1.35	-1.00	-1.00	4.12	-1.00	-1.00	3.59
89.00	-1.00	-1.00	3.30	-1.00	-1.00	2.59	-1.00	-1.00	2.94
90.00	-1.00	-1.00	3.42	-1.00	-1.00	2.12	-1.00	-1.00	1.00
91.00	-1.00	-1.00	2.94	-1.00	-1.00	3.06	-1.00	-1.00	0.65
92.00	-1.00	-1.00	3.24	-1.00	-1.00	1.65	-1.00	-1.00	1.12
93.00	-1.00	-1.00	2.59	-1.00	-1.00	3.42	-1.00	-1.00	1.06
94.00	-1.00	-1.00	0.47	-1.00	-1.00	2.59	-1.00	-1.00	2.65
95.00	-1.00	-1.00	2.12	-1.00	-1.00	4.36	-1.00	-1.00	1.47
96.00	-1.00	-1.00	0.53	-1.00	-1.00	0.24	-1.00	-1.00	3.00
97.00	-1.00	-1.00	3.42	-1.00	-1.00	1.47	-1.00	-1.00	2.77
98.00	-1.00	-1.00	3.53	-1.00	-1.00	0.47	-1.00	-1.00	3.59
99.00	-1.00	-1.00	3.18	-1.00	-1.00	4.47	-1.00	-1.00	2.06
100.00	-1.00	-1.00	3.06	-1.00	-1.00	2.65	-1.00	-1.00	1.24
101.00	-1.00	-1.00	1.41	-1.00	-1.00	2.59	-1.00	-1.00	1.94
102.00	-1.00	-1.00	0.35	-1.00	-1.00	2.41	-1.00	-1.00	1.88
103.00	-1.00	-1.00	1.65	-1.00	-1.00	2.83	-1.00	-1.00	2.89
104.00	-1.00	-1.00	2.59	-1.00	-1.00	2.12	-1.00	-1.00	4.77
105.00	-1.00	-1.00	1.83	-1.00	-1.00	2.53	-1.00	-1.00	1.77
106.00	-1.00	-1.00	1.71	-1.00	-1.00	0.47	-1.00	-1.00	3.42
107.00	-1.00	-1.00	1.12	-1.00	-1.00	0.53	-1.00	-1.00	1.83
108.00	-1.00	-1.00	3.42	-1.00	-1.00	3.83	-1.00	-1.00	0.59
109.00	-1.00	-1.00	2.53	-1.00	-1.00	1.53	-1.00	-1.00	4.06
110.00	-1.00	-1.00	2.24	-1.00	-1.00	1.18	-1.00	-1.00	0.35
111.00	-1.00	-1.00	3.24	-1.00	-1.00	2.00	-1.00	-1.00	3.18
112.00	-1.00	-1.00	1.41	-1.00	-1.00	3.53	-1.00	-1.00	2.18
113.00	-1.00	-1.00	2.65	-1.00	-1.00	2.53	-1.00	-1.00	4.65
114.00	-1.00	-1.00	3.71	-1.00	-1.00	3.77	-1.00	-1.00	2.36
115.00	-1.00	-1.00	4.18	-1.00	-1.00	2.41	-1.00	-1.00	2.89
116.00	-1.00	-1.00	3.53	-1.00	-1.00	3.42	-1.00	-1.00	4.12
117.00	-1.00	-1.00	0.82	-1.00	-1.00	3.77	-1.00	-1.00	2.83
118.00	-1.00	-1.00	2.41	-1.00	-1.00	0.41	-1.00	-1.00	4.12
119.00	-1.00	-1.00	1.71	-1.00	-1.00	3.47	-1.00	-1.00	1.18
10.1.1.6	2.43	18441.85
10.1.1.3	2.45	32080.41
10.1.1.9	2.51	23999.21
