Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.794s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	15.2	16.2	14.8	12.8	16.6	16.8	14.4	15	11.4	14	12.2	17	16.6	11	16	11.8	16.2	15	14.8	15.8
61	0	0	0	0	0	72	0	32	0	232	208	0	120	192	176	104	72	192	144	0
62	0	0	0	0	0	240	128	184	208	168	216	200	40	80	80	304	224	152	280	256
63	0	0	0	0	0	208	0	216	48	0	304	264	120	16	224	184	304	184	208	288
64	0	0	0	0	0	0	192	0	248	56	64	40	120	64	0	128	128	0	0	304
65	0	0	0	0	0	0	56	40	152	216	168	40	200	0	16	248	56	176	184	192
66	0	0	0	0	0	216	256	272	0	296	264	216	96	248	24	128	104	232	64	0
67	0	0	0	0	0	304	200	0	184	296	296	288	128	64	104	176	184	288	208	240
68	0	0	0	0	0	152	0	120	0	272	88	120	264	192	0	16	184	40	32	80
69	0	0	0	0	0	216	224	184	136	96	80	240	0	64	216	72	184	184	296	96
70	0	0	0	0	0	0	200	280	144	296	144	240	216	304	304	16	112	304	56	0
71	0	0	0	0	0	112	48	0	192	184	200	32	104	160	232	192	248	152	264	64
72	0	0	0	0	0	200	272	120	32	136	240	24	48	232	216	32	152	216	224	184
73	0	0	0	0	0	216	304	80	96	144	248	240	32	0	0	280	120	0	0	296
74	8	0	0	0	0	296	272	48	208	80	224	160	168	160	56	184	304	112	80	184
75	0	8	0	0	0	64	160	136	168	0	0	64	296	160	216	232	152	168	272	168
76	0	0	0	0	0	168	224	152	208	176	32	64	200	40	152	144	80	168	72	304
77	0	0	0	0	0	160	224	264	192	296	272	296	208	96	120	48	296	304	0	200
78	0	0	0	8	8	160	256	48	216	104	232	192	296	0	128	248	288	192	96	160
79	0	0	8	0	0	264	264	248	296	32	200	208	168	160	40	0	280	80	168	168
80	0	0	0	0	0	64	304	304	176	144	88	128	112	0	248	64	176	184	32	0
81	0	0	0	0	0	200	88	32	304	240	264	96	88	216	0	208	0	304	168	136
82	0	0	0	0	0	48	88	0	200	264	160	152	88	256	128	296	280	72	0	96
83	0	0	0	0	0	32	152	296	104	112	112	0	160	240	248	72	248	304	24	296
84	0	0	0	0	0	240	176	264	288	304	80	112	48	264	0	120	288	264	176	264
85	0	0	0	0	0	16	288	88	24	56	232	296	112	272	192	136	96	304	208	296
86	0	0	0	0	0	40	88	152	168	168	304	48	0	304	264	40	160	96	248	176
87	0	0	0	0	0	32	152	112	296	120	128	16	240	152	112	0	0	80	240	120
88	0	0	0	0	0	304	0	88	0	248	232	0	64	96	200	272	48	216	296	8
89	0	8	0	0	0	240	16	152	104	304	304	40	304	144	88	144	104	176	184	296
90	0	0	0	0	0	32	256	152	0	0	144	152	120	0	80	192	192	280	0	48
91	0	0	0	0	0	168	304	48	120	88	200	64	0	200	136	0	296	56	24	16
92	8	0	0	0	8	160	16	176	72	120	160	256	192	280	128	224	224	160	304	304
93	0	0	0	0	0	296	296	152	288	240	216	240	56	48	232	272	40	24	232	264
94	0	0	8	0	0	152	304	144	0	0	72	0	128	64	64	176	0	304	8	152
95	0	0	0	8	0	176	0	304	232	40	296	264	56	152	80	304	224	32	296	40
96	0	0	0	0	0	0	200	192	112	168	296	280	0	136	192	64	304	208	256	32
97	0	0	0	0	0	88	24	208	56	32	296	200	56	0	144	24	272	256	56	128
98	0	0	0	0	0	8	40	8	264	176	128	256	0	272	0	80	304	296	112	224
99	0	0	0	0	0	8	88	280	248	56	288	152	296	32	80	208	56	168	0	0
100	0	0	0	0	0	0	304	184	256	184	296	288	216	0	136	280	128	152	200	216
101	0	0	0	0	0	160	112	0	96	32	160	8	80	80	192	8	296	144	280	296
102	0	0	0	0	0	232	152	184	248	144	24	296	304	96	184	296	296	248	168	176
103	0	0	0	0	0	72	32	88	40	112	304	184	112	280	272	128	296	160	0	304
104	0	8	0	0	0	88	104	48	16	208	280	232	296	296	232	176	200	296	240	200
105	0	0	0	0	0	296	224	160	232	48	168	240	56	72	144	296	144	184	224	296
106	0	0	0	0	0	16	280	72	72	112	48	304	256	0	304	48	56	304	112	192
107	0	0	0	0	0	160	56	216	0	64	296	0	128	216	136	104	216	232	272	304
108	0	0	0	0	0	112	88	264	192	8	88	248	40	200	64	184	0	16	72	56
109	0	0	8	0	0	296	88	216	8	288	120	208	304	160	288	240	160	304	304	216
110	0	0	0	0	0	256	0	0	192	48	128	0	224	232	0	24	296	16	272	8
111	0	0	0	0	8	0	72	176	72	224	24	240	248	264	280	112	248	104	296	80
112	8	0	0	8	0	192	160	72	192	280	16	296	120	0	0	0	296	168	144	304
113	0	0	0	0	0	16	0	0	224	40	296	176	8	144	64	64	72	232	288	144
