Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.510s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	19.6	11.8	12.8	17.4
61	3536	3536	3528	3528
62	3544	3544	3552	3544
63	3544	3552	3544	3544
64	3544	3536	3544	3544
65	3536	3536	3536	3544
66	3536	3536	3536	3528
67	3536	3536	3544	3544
68	3552	3544	3536	3544
69	3536	3536	3536	3536
70	3544	3536	3536	3544
71	3536	3552	3544	3536
72	3544	3544	3552	3544
73	3552	3536	3536	3552
74	3536	3552	3560	3544
75	3536	3544	3536	3544
76	3560	3552	3552	3536
77	3536	3536	3544	3552
78	3560	3544	3536	3544
79	3528	3536	3536	3536
80	3536	3536	3536	3544
81	3528	3536	3544	3536
82	3536	3544	3536	3536
83	3560	3552	3552	3536
84	3536	3536	3536	3560
85	3552	3544	3544	3536
86	3520	3536	3536	3528
87	3544	3528	3520	3528
88	3536	3544	3552	3544
89	3544	3536	3544	3552
90	3552	3560	3544	3536
91	3536	3536	3544	3552
92	3552	3544	3536	3544
93	3536	3536	3544	3536
94	3544	3552	3536	3536
95	3552	3536	3552	3560
96	3536	3560	3544	3536
97	3544	3528	3536	3536
98	3552	3560	3552	3560
99	3536	3536	3544	3536
100	3544	3544	3544	3536
101	3552	3536	3544	3552
102	3536	3536	3536	3544
103	3536	3560	3552	3536
104	3544	3536	3528	3536
105	3536	3536	3552	3544
106	3544	3536	3544	3552
107	3536	3544	3536	3536
108	3536	3536	3536	3528
109	3536	3536	3536	3528
110	3552	3544	3536	3560
111	3552	3552	3560	3552
112	3544	3552	3536	3536
113	3536	3536	3552	3544
114	3536	3544	3544	3544
115	3544	3536	3536	3536
116	3544	3536	3536	3552
117	3544	3552	3544	3536
118	3544	3544	3552	3544
119	3536	3536	3520	3528
120	3536	3536	3544	3536
avg	3541.6	3541.6	3541.47	3541.33
delay	291.727	291.556	291.861	291.747
loss	0.11061	0.110613	0.110617	0.110528
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs4', '--datarate=4e6', '--RngRun=134'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
