Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.450s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	17.2	16.2	16.2	15.4	13.8	14.4	12.8	12.6	15	14.2	15.4	14.4	15	12.4	16.4	15.2	15.4	14.6	12.8	15.4
61	312	312	312	304	272	232	176	184	296	232	200	216	240	224	192	200	264	216	176	192
62	344	344	400	416	368	280	224	232	264	280	264	264	240	224	176	240	200	184	160	192
63	208	344	400	360	264	232	184	168	216	240	208	168	224	184	184	176	144	216	160	192
64	304	352	368	400	360	208	208	128	152	160	96	176	176	192	200	256	184	224	248	96
65	272	304	352	368	304	184	160	136	184	152	144	184	136	200	184	216	152	248	184	200
66	280	360	376	400	312	152	136	112	184	192	160	144	160	184	168	208	120	184	200	176
67	304	368	352	336	320	248	192	208	216	216	144	304	224	176	152	216	168	264	232	240
68	320	368	320	400	272	160	152	136	200	192	160	208	200	168	112	152	160	192	272	144
69	264	376	368	400	304	152	136	192	240	232	192	216	144	184	248	240	200	240	232	208
70	256	328	320	328	296	192	160	136	208	184	112	240	192	216	168	200	168	176	192	168
71	288	256	360	344	264	200	176	120	176	128	152	240	168	136	128	176	152	136	208	128
72	296	344	368	368	272	224	200	176	232	184	240	160	160	232	184	192	136	240	216	232
73	336	368	360	384	312	184	168	160	192	152	120	88	104	184	136	224	216	168	208	264
74	232	360	392	360	256	160	176	88	192	168	176	128	176	200	184	200	144	176	184	200
75	224	360	360	408	288	184	176	136	184	200	208	184	176	168	80	136	136	200	168	232
76	296	384	384	400	320	208	168	168	176	184	192	184	208	240	232	224	192	144	256	176
77	272	376	368	376	312	216	280	184	184	160	152	200	192	200	152	216	200	152	200	152
78	296	280	288	344	272	224	256	152	192	200	184	168	200	216	216	160	168	168	192	184
79	304	376	328	376	288	200	264	176	256	240	120	120	168	240	208	240	208	144	224	200
80	312	304	312	368	336	216	184	104	208	120	136	136	176	160	144	256	152	216	160	184
81	296	392	392	360	264	208	168	104	192	224	216	168	160	232	144	240	168	120	200	168
82	280	344	328	376	280	152	184	136	208	224	184	136	152	192	232	184	160	200	160	240
83	272	328	352	368	312	240	248	176	224	168	200	144	224	248	160	272	208	184	264	216
84	240	376	336	376	312	208	176	152	216	176	184	184	216	184	232	192	248	176	176	240
85	264	376	368	392	328	160	200	128	208	192	176	160	168	192	152	208	184	136	176	152
86	208	320	336	352	296	168	192	120	216	224	200	120	208	128	112	216	168	160	120	152
87	288	352	320	376	256	128	104	56	184	176	160	160	216	144	128	176	144	192	200	176
88	328	360	376	376	344	264	216	88	176	200	256	216	192	192	176	184	240	176	240	184
89	288	320	376	408	248	152	176	144	192	224	208	184	184	216	120	208	192	136	200	152
90	296	368	336	368	352	280	248	208	232	208	232	200	184	240	224	168	208	200	216	192
91	248	336	376	392	280	184	224	184	208	232	160	200	176	192	152	192	184	120	224	208
92	296	304	360	376	264	168	112	152	184	160	120	128	160	184	136	136	152	112	160	144
93	280	352	368	416	320	192	128	136	200	200	232	184	136	168	120	208	144	136	184	152
94	288	344	376	392	328	168	112	80	208	152	168	112	160	120	136	176	176	168	192	168
95	264	312	400	368	240	176	192	112	184	176	144	224	208	192	152	176	176	160	184	192
96	248	296	312	368	248	176	168	160	192	184	184	160	168	168	232	200	136	232	208	184
97	224	288	336	400	272	168	168	152	120	136	136	120	192	192	176	168	112	136	200	88
98	272	336	336	384	280	184	128	136	168	152	168	176	224	136	144	136	160	168	232	136
99	320	336	384	376	320	184	184	192	216	144	144	128	136	176	168	208	240	160	208	184
100	280	320	344	368	320	248	248	184	256	144	192	200	232	200	184	136	216	128	216	248
101	280	344	336	360	328	208	184	192	280	248	176	208	192	208	216	200	208	192	248	216
102	280	344	368	392	368	248	200	144	216	136	168	208	152	144	120	160	144	144	240	128
103	288	304	360	368	264	160	176	136	216	192	168	184	184	192	168	232	192	176	168	168
104	280	352	376	384	304	176	216	144	152	168	104	152	136	112	136	128	176	128	232	144
105	280	376	392	376	312	240	184	128	224	248	248	144	144	168	160	200	208	136	224	152
106	256	352	416	416	304	160	104	104	208	184	184	168	208	176	152	200	224	168	184	208
107	280	328	384	368	344	232	160	80	232	248	200	208	184	208	200	184	184	128	192	152
