Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.481s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16	14	14.4	15.8	17.6	15.2	15	15.6	14.6	16.4	11.6	14.4	17	14.4	17	11.4	13.4	12.6	12	15.8
61	104	120	112	112	88	48	48	48	72	56	56	64	72	88	56	56	88	88	72	80
62	176	168	152	152	144	136	104	104	136	112	112	112	96	64	48	72	24	8	0	8
63	192	176	176	160	168	112	112	104	168	128	128	144	48	32	32	40	8	0	0	0
64	168	176	168	168	168	112	128	112	152	128	128	168	72	48	48	56	16	0	0	0
65	176	168	184	176	184	192	160	152	0	128	128	144	0	40	48	64	8	0	0	0
66	200	192	192	176	168	128	104	112	0	56	56	64	216	40	40	48	24	0	0	0
67	176	168	160	160	176	120	120	96	408	128	128	176	64	32	32	48	16	8	8	8
68	176	168	184	168	192	144	112	112	144	136	136	144	72	48	48	56	8	0	0	0
69	192	184	184	176	160	128	112	112	176	136	136	160	88	56	56	64	0	0	0	0
70	184	168	200	168	152	88	64	72	144	112	120	144	104	16	32	48	8	0	0	0
71	168	152	160	160	144	128	88	80	120	88	96	88	80	56	64	56	16	0	8	0
72	176	184	168	168	176	128	96	104	176	136	152	160	88	48	56	64	0	0	0	0
73	192	200	192	200	176	144	160	152	192	176	176	200	56	24	24	56	0	0	0	0
74	192	192	184	184	200	200	168	176	168	152	152	160	56	40	40	48	0	0	0	0
75	200	184	208	200	192	160	144	152	200	176	176	200	40	16	16	24	0	0	0	0
76	200	192	184	176	184	152	136	136	176	152	152	152	64	40	40	48	8	0	0	0
77	200	192	184	168	176	128	128	112	136	128	128	168	40	32	32	64	16	0	0	0
78	192	184	176	192	184	136	136	136	200	120	112	144	72	8	8	24	8	0	0	0
