Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.008s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15.6	13.6	15	14.6	14.2	14.2	17.4	14.6	10.8	14.6	15	15.6
61	716.8	588.8	915.2	729.6	662.4	723.2	553.6	547.2	656	588.8	835.2	860.8
62	1084.8	886.4	700.8	771.2	697.6	745.6	796.8	886.4	800	684.8	1024	771.2
63	851.2	870.4	582.4	924.8	793.6	867.2	806.4	848	585.6	614.4	998.4	1004.8
64	771.2	931.2	812.8	1065.6	880	732.8	822.4	921.6	608	1116.8	979.2	915.2
65	892.8	416	700.8	787.2	838.4	1248	812.8	995.2	972.8	662.4	761.6	710.4
66	713.6	675.2	1052.8	912	825.6	832	857.6	678.4	972.8	857.6	572.8	928
67	780.8	828.8	969.6	928	1081.6	697.6	921.6	787.2	547.2	691.2	867.2	841.6
68	713.6	768	905.6	1030.4	870.4	854.4	982.4	841.6	1328	857.6	857.6	582.4
69	1097.6	1017.6	864	876.8	742.4	700.8	1072	931.2	982.4	790.4	947.2	678.4
70	633.6	697.6	841.6	716.8	742.4	1088	784	803.2	742.4	771.2	809.6	924.8
71	745.6	854.4	825.6	742.4	720	934.4	678.4	960	803.2	1072	864	1011.2
72	985.6	787.2	1043.2	841.6	681.6	710.4	918.4	857.6	780.8	1052.8	579.2	828.8
73	822.4	950.4	851.2	704	617.6	956.8	499.2	915.2	880	787.2	668.8	851.2
74	944	908.8	790.4	614.4	1033.6	588.8	633.6	1043.2	508.8	768	729.6	726.4
75	905.6	761.6	889.6	780.8	835.2	755.2	729.6	790.4	592	1014.4	819.2	784
76	947.2	873.6	777.6	803.2	940.8	716.8	604.8	758.4	1184	1001.6	550.4	969.6
77	665.6	1174.4	787.2	636.8	870.4	934.4	806.4	790.4	969.6	678.4	988.8	716.8
78	1011.2	800	880	694.4	726.4	668.8	732.8	697.6	883.2	960	899.2	1321.6
79	988.8	819.2	998.4	921.6	483.2	1052.8	803.2	934.4	1059.2	675.2	627.2	864
80	1241.6	892.8	899.2	912	656	726.4	857.6	960	825.6	777.6	1059.2	694.4
81	992	880	784	1072	1049.6	918.4	563.2	883.2	716.8	1024	857.6	720
82	921.6	828.8	694.4	854.4	924.8	812.8	777.6	1107.2	633.6	764.8	851.2	902.4
83	886.4	860.8	662.4	963.2	707.2	588.8	1084.8	976	748.8	816	838.4	915.2
84	624	934.4	908.8	742.4	1132.8	1024	649.6	918.4	857.6	672	841.6	998.4
85	825.6	732.8	832	918.4	816	809.6	867.2	876.8	800	883.2	550.4	921.6
86	956.8	473.6	905.6	547.2	883.2	713.6	742.4	633.6	924.8	736	1123.2	1308.8
87	1132.8	896	1168	867.2	972.8	672	742.4	883.2	857.6	560	944	1020.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=42', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
