Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  19492	  0
14 	  13	  4	  10	  48647	  0
14 	  15	  4	  10	  21716	  0
15 	  14	  4	  10	  33778	  0
1 	  2	  4	  10	  28847	  0
2 	  1	  4	  10	  56528	  0
5 	  6	  4	  10	  2395	  0
6 	  5	  4	  10	  5365	  0
9 	  10	  4	  10	  20811	  0
10 	  9	  4	  10	  49428	  0
2 	  3	  4	  10	  30975	  0
3 	  2	  4	  10	  42314	  0
15 	  16	  4	  10	  27620	  0
16 	  15	  4	  10	  28092	  0
6 	  7	  4	  10	  2623	  0
7 	  6	  4	  10	  4045	  0
10 	  11	  4	  10	  22712	  0
11 	  10	  4	  10	  34565	  0
7 	  8	  4	  10	  3149	  0
8 	  7	  4	  10	  3340	  0
11 	  12	  4	  10	  28241	  0
12 	  11	  4	  10	  29675	  0
11 	  10	  4	  7	  168	  1
3 	  4	  4	  10	  34504	  0
4 	  3	  4	  10	  37023	  0
6 	  7	  1	  7	  4	  1
15 	  14	  4	  7	  174	  1
1 	  2	  1	  7	  12	  1
7 	  6	  4	  7	  19	  1
15 	  16	  1	  7	  11	  1
9 	  10	  1	  7	  175	  1
10 	  11	  1	  7	  147	  1
16 	  15	  4	  7	  117	  1
13 	  14	  1	  7	  146	  1
12 	  11	  4	  7	  58	  1
14 	  15	  1	  7	  73	  1
5 	  6	  1	  7	  5	  1
3 	  2	  4	  7	  1	  1
11 	  12	  1	  7	  4	  1

 TotalTx Number= 617000

 TotalReset Number= 54989
