Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  27184	  0
14 	  13	  4	  10	  53577	  0
1 	  2	  4	  10	  24265	  0
2 	  1	  4	  10	  56178	  0
9 	  10	  4	  10	  1955	  0
10 	  9	  4	  10	  4312	  0
10 	  11	  4	  10	  2007	  0
11 	  10	  4	  10	  3336	  0
11 	  12	  4	  10	  2294	  0
12 	  11	  4	  10	  2542	  0
2 	  3	  4	  10	  26480	  0
3 	  2	  4	  10	  39668	  0
3 	  4	  4	  10	  32083	  0
4 	  3	  4	  10	  33749	  0
14 	  15	  4	  10	  29276	  0
15 	  14	  4	  10	  40452	  0
5 	  6	  4	  10	  17669	  0
6 	  5	  4	  10	  46258	  0
6 	  7	  4	  10	  19959	  0
7 	  6	  4	  10	  31657	  0
15 	  16	  4	  10	  32898	  0
16 	  15	  4	  10	  34641	  0
7 	  8	  4	  10	  25032	  0
8 	  7	  4	  10	  26510	  0
15 	  14	  4	  7	  16	  1
13 	  14	  1	  7	  10	  1
10 	  11	  1	  7	  5	  1
14 	  15	  1	  7	  1	  1
6 	  7	  1	  7	  71	  1
11 	  10	  4	  7	  1	  1
5 	  6	  1	  7	  111	  1
7 	  6	  4	  7	  176	  1
1 	  2	  1	  7	  166	  1
3 	  2	  4	  7	  161	  1
4 	  3	  4	  7	  114	  1
8 	  7	  4	  7	  78	  1
2 	  3	  1	  7	  95	  1
7 	  8	  1	  7	  10	  1
3 	  4	  1	  7	  2	  1

 TotalTx Number= 615000

 TotalReset Number= 53573
