Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  29468	  0
14 	  13	  4	  10	  57377	  0
5 	  6	  4	  10	  1071	  0
6 	  5	  4	  10	  2984	  0
9 	  10	  4	  10	  397	  0
10 	  9	  4	  10	  1719	  0
10 	  11	  4	  10	  498	  0
11 	  10	  4	  10	  1023	  0
6 	  7	  4	  10	  1220	  0
7 	  6	  4	  10	  2032	  0
11 	  12	  4	  10	  1000	  0
12 	  11	  4	  10	  829	  0
14 	  15	  4	  10	  31717	  0
15 	  14	  4	  10	  43527	  0
7 	  8	  4	  10	  1632	  0
8 	  7	  4	  10	  1664	  0
15 	  16	  4	  10	  35688	  0
16 	  15	  4	  10	  37928	  0
11 	  10	  4	  7	  9	  1
9 	  10	  1	  7	  16	  1
7 	  6	  4	  7	  22	  1
10 	  11	  1	  7	  8	  1
5 	  6	  1	  7	  12	  1
7 	  8	  1	  7	  4	  1
8 	  7	  4	  7	  6	  1
13 	  14	  1	  7	  5	  1
15 	  14	  4	  7	  9	  1
1 	  2	  4	  10	  26781	  0
2 	  1	  4	  10	  51279	  0
2 	  3	  4	  10	  28569	  0
3 	  2	  4	  10	  39222	  0
3 	  4	  4	  10	  32537	  0
4 	  3	  4	  10	  34703	  0
3 	  4	  1	  7	  4	  1
3 	  2	  4	  7	  11	  1
14 	  15	  1	  7	  23	  1
11 	  12	  1	  7	  4	  1
15 	  16	  1	  7	  1	  1

 TotalTx Number= 465000

 TotalReset Number= 38586
