Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  28300	  0
14 	  13	  4	  10	  57458	  0
1 	  2	  4	  10	  21797	  0
9 	  10	  4	  10	  606	  0
10 	  9	  4	  10	  2490	  0
2 	  1	  4	  10	  55915	  0
2 	  3	  4	  10	  23980	  0
3 	  2	  4	  10	  38976	  0
5 	  6	  4	  10	  22322	  0
6 	  5	  4	  10	  54975	  0
6 	  7	  4	  10	  24833	  0
7 	  6	  4	  10	  38838	  0
7 	  8	  4	  10	  31430	  0
8 	  7	  4	  10	  32684	  0
14 	  15	  4	  10	  30697	  0
15 	  14	  4	  10	  42359	  0
10 	  11	  4	  10	  596	  0
11 	  10	  4	  10	  2022	  0
15 	  16	  4	  10	  34375	  0
16 	  15	  4	  10	  37002	  0
3 	  4	  4	  10	  31142	  0
4 	  3	  4	  10	  32512	  0
11 	  12	  4	  10	  1027	  0
12 	  11	  4	  10	  1349	  0
3 	  2	  4	  7	  229	  1
5 	  6	  1	  7	  152	  1
8 	  7	  4	  7	  149	  1
4 	  3	  4	  7	  108	  1
9 	  10	  1	  7	  8	  1
7 	  6	  4	  7	  190	  1
11 	  10	  4	  7	  22	  1
2 	  3	  1	  7	  124	  1
6 	  7	  1	  7	  110	  1
16 	  15	  4	  7	  4	  1
10 	  11	  1	  7	  9	  1
1 	  2	  1	  7	  153	  1
15 	  14	  4	  7	  11	  1
13 	  14	  1	  7	  16	  1
12 	  11	  4	  7	  6	  1
14 	  15	  1	  7	  5	  1
7 	  8	  1	  7	  7	  1
3 	  4	  1	  7	  11	  1

 TotalTx Number= 649000

 TotalReset Number= 58005
