Dst	Src	HeMcs	Txlevel	Num	isObss
5 	  6	  4	  10	  17330	  0
6 	  5	  4	  10	  39541	  0
9 	  10	  4	  10	  1609	  0
10 	  9	  4	  10	  3796	  0
6 	  7	  4	  10	  18889	  0
7 	  6	  4	  10	  28480	  0
10 	  11	  4	  10	  1689	  0
11 	  10	  4	  10	  2667	  0
1 	  2	  4	  10	  20423	  0
2 	  1	  4	  10	  47502	  0
7 	  8	  4	  10	  23081	  0
8 	  7	  4	  10	  24443	  0
2 	  3	  4	  10	  22042	  0
3 	  2	  4	  10	  33843	  0
11 	  12	  4	  10	  1918	  0
12 	  11	  4	  10	  2040	  0
3 	  4	  4	  10	  26635	  0
4 	  3	  4	  10	  29264	  0
1 	  2	  1	  7	  78	  1
2 	  3	  1	  7	  99	  1
9 	  10	  1	  7	  13	  1
4 	  3	  4	  7	  61	  1
3 	  2	  4	  7	  102	  1
13 	  14	  4	  10	  25857	  0
14 	  13	  4	  10	  50703	  0
14 	  15	  4	  10	  27679	  0
15 	  14	  4	  10	  38478	  0
15 	  16	  4	  10	  31147	  0
16 	  15	  4	  10	  33273	  0
16 	  15	  4	  7	  4	  1
14 	  15	  1	  7	  4	  1
13 	  14	  1	  7	  13	  1
11 	  10	  4	  7	  5	  1
12 	  11	  4	  7	  4	  1
8 	  7	  4	  7	  38	  1
7 	  6	  4	  7	  89	  1
5 	  6	  1	  7	  103	  1
6 	  7	  1	  7	  46	  1
10 	  11	  1	  7	  1	  1
15 	  16	  1	  7	  4	  1
7 	  8	  1	  7	  2	  1
3 	  4	  1	  7	  4	  1

 TotalTx Number= 553000

 TotalReset Number= 60731
