Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  10	  4	  10	  15654	  0
10 	  9	  4	  10	  37112	  0
10 	  11	  4	  10	  17817	  0
11 	  10	  4	  10	  29686	  0
5 	  6	  4	  10	  20645	  0
11 	  12	  4	  10	  23304	  0
6 	  5	  4	  10	  50957	  0
12 	  11	  4	  10	  23804	  0
13 	  14	  4	  10	  24369	  0
14 	  13	  4	  10	  59224	  0
14 	  15	  4	  10	  26108	  0
15 	  14	  4	  10	  40112	  0
1 	  2	  4	  10	  17692	  0
2 	  1	  4	  10	  44683	  0
15 	  16	  4	  10	  32510	  0
16 	  15	  4	  10	  33766	  0
6 	  7	  4	  10	  23826	  0
7 	  6	  4	  10	  37729	  0
2 	  3	  4	  10	  19619	  0
3 	  2	  4	  10	  30622	  0
3 	  4	  4	  10	  23938	  0
4 	  3	  4	  10	  25892	  0
7 	  8	  4	  10	  29855	  0
8 	  7	  4	  10	  31173	  0
4 	  3	  4	  7	  132	  1
2 	  3	  1	  7	  92	  1
7 	  6	  4	  7	  321	  1
3 	  2	  4	  7	  190	  1
11 	  10	  4	  7	  335	  1
5 	  6	  1	  7	  237	  1
1 	  2	  1	  7	  135	  1
6 	  7	  1	  7	  134	  1
8 	  7	  4	  7	  158	  1
9 	  10	  1	  7	  211	  1
12 	  11	  4	  7	  186	  1
15 	  14	  4	  7	  207	  1
14 	  15	  1	  7	  104	  1
16 	  15	  4	  7	  113	  1
13 	  14	  1	  7	  137	  1
10 	  11	  1	  7	  171	  1
15 	  16	  1	  7	  4	  1
11 	  12	  1	  7	  15	  1
3 	  4	  1	  7	  4	  1
7 	  8	  1	  7	  16	  1

 TotalTx Number= 723000

 TotalReset Number= 60584
