Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  28572	  0
1 	  2	  4	  10	  28351	  0
14 	  13	  4	  10	  55592	  0
2 	  1	  4	  10	  54412	  0
9 	  10	  4	  10	  1200	  0
10 	  9	  4	  10	  2642	  0
5 	  6	  4	  10	  652	  0
2 	  3	  4	  10	  29971	  0
3 	  2	  4	  10	  41469	  0
6 	  5	  4	  10	  1663	  0
6 	  7	  4	  10	  737	  0
7 	  6	  4	  10	  1289	  0
14 	  15	  4	  10	  30824	  0
15 	  14	  4	  10	  42092	  0
10 	  11	  4	  10	  1387	  0
11 	  10	  4	  10	  1977	  0
7 	  8	  4	  10	  1040	  0
8 	  7	  4	  10	  1097	  0
11 	  12	  4	  10	  1519	  0
12 	  11	  4	  10	  1641	  0
9 	  10	  1	  7	  12	  1
7 	  6	  4	  7	  17	  1
5 	  6	  1	  7	  16	  1
11 	  10	  4	  7	  15	  1
6 	  7	  1	  7	  5	  1
3 	  4	  4	  10	  33517	  0
4 	  3	  4	  10	  36240	  0
15 	  16	  4	  10	  34437	  0
16 	  15	  4	  10	  36572	  0
4 	  3	  4	  7	  13	  1
2 	  3	  1	  7	  4	  1
14 	  15	  1	  7	  6	  1
12 	  11	  4	  7	  1	  1
15 	  14	  4	  7	  4	  1
13 	  14	  1	  7	  5	  1
15 	  16	  1	  7	  4	  1
16 	  15	  4	  7	  4	  1

 TotalTx Number= 469000

 TotalReset Number= 59147
