Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.700s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16.2	14.4	15.6	17.2	13.8	12.4	15	16.8	14.4	12.6	16	12.8	16.2	13.2	16.2	17.4	16.2	18.4	15.6	16.8
61	208	224	224	240	144	64	96	104	48	72	56	56	72	56	48	48	64	56	32	32
62	48	64	64	136	160	160	104	72	48	56	88	120	112	72	72	96	96	96	80	48
63	136	112	64	88	72	88	88	88	112	80	16	48	32	48	56	40	64	104	80	80
64	112	152	208	120	168	48	72	64	40	40	104	96	112	72	72	40	72	80	32	72
65	104	128	80	152	112	120	128	32	88	88	48	24	96	64	64	104	72	48	16	32
66	112	72	104	152	112	64	96	40	48	64	56	72	88	80	72	96	56	40	40	88
67	128	160	120	176	72	64	88	72	88	80	104	88	56	48	136	128	80	64	24	64
68	48	104	128	88	48	80	72	32	48	72	40	72	80	80	96	72	48	56	40	64
69	160	128	152	144	32	120	64	16	72	64	72	72	96	48	80	56	64	72	56	112
70	120	96	120	96	64	72	64	48	80	72	56	40	56	72	72	120	32	56	40	64
71	96	56	120	104	72	120	56	32	64	96	56	24	0	32	72	72	72	104	160	48
72	56	48	112	168	104	112	32	56	0	16	64	72	152	88	48	80	24	32	40	112
73	88	80	64	72	104	32	56	24	120	120	40	104	16	104	120	56	56	64	88	32
74	64	56	80	128	72	40	32	56	40	56	40	72	112	64	32	96	64	64	72	112
75	104	128	112	72	88	32	16	16	104	64	64	72	72	72	88	80	96	112	56	32
76	72	88	64	64	24	96	64	64	24	104	40	56	96	48	24	48	96	40	96	160
77	32	112	160	112	96	40	40	32	56	24	64	72	64	24	88	48	40	80	96	32
78	80	96	88	96	88	64	40	40	120	56	72	8	96	72	8	72	48	56	80	40
79	112	24	24	104	128	24	80	48	64	88	48	96	64	72	40	24	72	40	48	64
80	96	104	104	112	16	48	48	40	104	56	88	96	96	48	48	104	48	48	80	56
81	80	88	88	120	88	56	96	64	48	24	56	72	40	40	48	56	32	16	104	48
82	120	120	56	64	80	24	24	48	24	72	64	88	24	96	72	80	48	80	80	24
83	56	56	88	40	72	32	48	40	24	40	48	112	72	56	72	72	32	128	72	40
84	144	96	64	120	120	24	16	64	48	48	64	104	96	40	88	80	64	88	72	64
85	144	80	88	56	88	48	88	40	72	80	40	64	40	64	80	40	56	48	56	88
86	72	64	72	104	104	64	32	40	40	16	120	88	88	88	64	80	72	40	72	56
87	88	96	24	80	112	40	104	32	40	72	88	80	56	80	56	16	80	40	112	56
88	96	88	128	80	56	16	40	96	88	72	64	72	80	88	32	64	32	64	136	96
89	96	120	56	64	128	8	72	40	32	64	88	32	48	80	104	56	72	56	40	48
90	80	88	64	128	96	56	40	104	104	72	56	32	24	24	40	64	40	96	136	128
91	56	120	112	136	64	56	48	80	104	40	80	24	56	32	80	80	40	40	64	96
92	104	72	72	88	56	64	32	48	112	40	56	56	88	72	40	64	56	64	32	56
93	160	56	104	72	64	8	48	48	104	48	88	40	56	80	112	32	72	56	40	104
94	96	80	96	128	88	48	0	8	88	64	120	72	80	88	64	64	48	56	96	64
95	104	144	96	120	72	32	40	56	24	40	40	80	112	56	56	56	64	64	96	88
96	56	152	120	80	72	40	48	48	88	48	56	32	88	96	48	40	56	96	88	80
97	88	48	80	160	40	48	104	24	56	64	104	56	88	96	64	80	96	80	32	40
98	120	64	56	112	64	64	32	104	104	40	80	40	48	16	40	56	48	32	40	96
99	120	96	112	136	112	8	80	48	104	56	16	120	120	56	48	48	56	88	88	96
100	80	104	64	56	64	80	96	72	80	24	80	64	8	72	96	120	64	56	32	56
101	64	176	168	96	72	48	80	40	64	64	80	72	32	56	40	96	104	48	72	48
102	64	96	128	96	136	40	56	32	64	72	40	56	32	56	48	40	80	80	80	48
103	152	88	96	64	56	40	56	56	48	72	88	64	88	80	88	24	40	40	72	96
104	128	104	120	80	96	40	32	48	120	32	72	64	72	88	64	24	88	16	80	48
105	72	136	96	80	72	32	96	32	48	40	32	64	48	56	56	32	72	32	48	72
106	112	120	56	120	64	48	80	32	64	64	48	48	120	48	40	32	48	32	88	88
107	56	88	88	120	80	32	112	72	24	88	24	104	32	104	40	80	32	88	80	8
108	56	120	104	40	80	72	72	48	80	48	112	56	56	136	128	64	80	64	24	112
109	160	96	72	144	80	16	16	80	80	128	112	104	80	64	40	56	48	56	80	80
110	40	112	128	72	80	80	104	48	48	48	24	48	88	48	104	72	40	24	80	40
