Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.715s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	16.4	17	16.8	17.2
61	666.8	506.16	630.96	512.56
62	537.36	540.72	466.64	501.68
63	481.44	498.64	487.44	487.04
64	472.64	480.16	484.4	472.56
65	506.56	502.24	495.12	458.32
66	484.24	477.68	495.28	465.36
67	473.2	486	473.28	493.92
68	488.48	485.6	474.4	473.44
69	479.04	475.68	483.44	470
70	506.48	471.28	490.96	499.92
71	474.72	480.8	486.8	498.8
72	476	491.04	474	473.84
73	492.16	481.28	461.04	486.48
74	485.12	477.44	485.6	486.24
75	472	494.72	473.6	472.64
76	479.28	468.32	492.72	488
77	475.28	482.96	497.6	489.44
78	502.32	504	497.2	455.2
79	529.28	475.44	452.88	516.8
80	469.44	485.36	469.68	506.72
81	509.2	473.44	510.4	488.4
82	472.16	493.04	511.6	481.6
83	496.08	457.76	497.92	503.76
84	525.28	461.92	540.56	492.08
85	484.24	490.48	487.04	479.04
86	470.4	478.48	480.48	486.8
87	484.64	473.84	474.08	491.28
88	486.08	492.96	484.32	487.04
89	454.08	493.84	506.32	481.44
90	472.8	483.6	484.8	488.4
91	476.48	488.64	472.8	472.8
92	482.24	472.8	472.64	473.12
93	483.52	489.52	498.48	507.36
94	506.48	460.48	488.16	478.96
95	480.32	457.6	487.84	475.36
96	473.84	491.12	476.8	439.52
97	505.68	489.2	450.4	485.6
98	506.32	467.84	496.16	500.56
99	476.64	506.72	501.52	509.04
100	485.44	506.48	490.96	485.12
101	496.4	472.64	477.2	472.48
102	450.72	488.4	485.6	498.8
103	463.28	540.4	531.12	502.64
104	494.8	510.24	536.88	478.56
105	480.4	480.48	473.28	476.24
106	481.2	473.84	486.88	485.44
107	485.6	498	478.16	473.6
108	479.52	454.4	476.96	473.6
109	480.8	481.52	460.56	489.44
110	497.36	499.28	450.08	497.92
111	488.64	506.32	498.88	435.44
112	470.32	506.88	496.08	501.12
113	476.48	472.64	488.08	483.12
114	502.08	506.48	464.56	475.04
115	495.04	521.12	459.92	538
116	482	477.68	484.96	472.8
117	472.96	499.68	506.48	476.08
118	443.6	477.6	494.96	499.04
119	475.92	476.32	473.84	472.8
120	482.8	477.6	465.84	480.32
(1,0)	(2,9)	(3,0)	(4,80768)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	488.061	486.947	487.944	484.979
delay	961.145	1240.12	1130.55	321.659
loss	0.545216	0.523573	0.517292	0.113859
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=24'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
