Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.417s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	11	14.2	16.6	12.4
61	516.72	574.64	633.12	439.76
62	509.52	492.64	495.68	517.2
63	513.92	554.96	495.44	557.28
64	530.88	510.96	517.2	520.96
65	544.08	460	516.88	556.8
66	487.52	505.2	481.44	501.84
67	504.88	481.92	485.04	465.12
68	536.56	535.68	535.6	539.04
69	555.28	473.44	535.36	503.12
70	463.28	496.88	530	539.92
71	514	514	486.32	550
72	514.16	492.96	458.72	515.92
73	460.4	509.52	494.48	520.88
74	476.4	486.72	503.92	463.52
75	498.08	509.52	504.48	499.12
76	489.12	488.56	474.48	473.6
77	488.72	463.52	490	489.28
78	574.32	568.64	458	465.6
79	468.72	479.6	494.64	473.84
80	582.72	447.68	574.24	523.68
81	474.16	499.44	506.32	481.36
82	500.16	504.56	532.88	484.48
83	517.92	468.24	498	485.44
84	519.28	462.96	514.48	512.56
85	550.64	462.48	530.8	547.92
86	522.24	544.4	499.44	548.48
87	491.52	506.48	488.4	482.88
88	472.72	540.4	483.12	523.28
89	521.36	501.04	534.96	506.96
90	516.4	538	452.96	493.28
91	478.48	486.16	541.92	514.88
92	474.24	488.4	507.76	506.88
93	517.28	509.36	536.72	527.52
94	483.2	517.04	506.8	498.08
95	493.36	525.04	516.08	502.64
96	535.2	547.28	536.24	469.28
97	527.04	538.72	496.88	488.88
98	492.4	513.68	516.24	498.8
99	509.52	489.92	506.8	456.96
100	472.24	487.36	519.6	497.12
101	487.84	509.6	494.88	564
102	500.72	524.96	544.48	478.48
103	525.36	492.64	559.44	547.36
104	540.4	536.08	487.44	474.16
105	511.04	466.24	490.08	513.44
106	486.24	496.72	474.8	484.64
107	521.36	521.68	513.2	492.4
108	504.08	480	500.16	466.16
109	587.84	551.84	456.48	555.2
110	501.92	526.24	484.48	530.24
111	507.52	489.52	472.8	490.8
112	514	461.04	501.36	482
113	492.72	494.8	530.16	515.28
114	505.04	502.8	493.2	523.6
115	499.68	476.88	499.12	506.72
116	498.48	470.72	498.64	506.88
117	498.16	467.28	513.12	515.68
118	540.4	522.16	528.32	433.76
119	604.4	519.28	613.84	461.52
120	463.12	544.88	510.4	493.76
(1,0)	(2,39)	(3,0)	(4,80565)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	509.816	503.889	509.297	503.004
delay	1195.74	199.488	589.479	1341.04
loss	0.620838	0.0219091	0.381232	0.615899
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
