Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.717s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	15	14.2	14	16.2	13.6	15	13.6	16	12.2	13.6	14.2	14.4	12.4	16	10.8	15.4	17.4	14.2	15.4	12.8
61	0	0	0	0	0	24	0	0	120	48	0	0	272	336	16	0	568	0	576	64
62	0	0	0	0	0	352	176	424	216	376	416	120	64	368	448	0	200	368	480	360
63	0	0	0	0	0	392	312	128	136	704	496	280	488	8	560	568	0	416	64	0
64	0	0	0	0	0	464	392	0	0	112	0	592	336	608	496	456	280	96	72	296
65	0	0	0	0	0	352	584	96	568	544	80	464	280	152	48	240	0	384	0	368
66	0	0	0	0	0	128	208	48	264	0	592	40	312	160	544	0	184	0	408	0
67	0	0	0	0	0	0	24	56	0	520	392	0	408	592	496	432	384	472	600	152
68	0	0	0	0	0	288	592	456	376	232	240	160	120	144	424	208	456	232	136	0
69	0	0	0	0	0	0	256	488	32	216	152	208	0	488	360	432	624	432	160	272
70	0	0	0	0	0	512	112	64	224	296	408	480	360	232	416	48	464	32	232	32
71	0	0	0	0	0	480	456	40	616	200	56	192	400	296	264	64	32	520	168	376
72	0	0	0	0	0	104	200	568	320	208	456	0	504	48	0	0	480	224	120	104
73	0	0	0	0	0	408	32	272	168	408	352	240	240	408	344	248	408	400	408	312
74	0	0	0	0	0	136	336	416	56	400	304	536	216	184	144	248	280	120	536	536
75	0	0	0	0	0	496	688	32	312	352	32	152	248	264	176	448	656	120	72	128
76	8	0	0	0	0	528	312	56	504	416	640	176	184	0	576	584	352	24	64	64
77	0	0	0	0	0	0	328	456	384	416	336	480	0	480	472	472	472	232	72	0
78	0	8	0	0	8	136	352	168	648	0	144	360	256	496	40	48	280	520	648	584
79	0	0	0	0	0	224	264	272	192	0	56	168	72	176	176	80	40	224	120	352
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	16
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
