Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.409s)
CreateVariables () DONE !!!
Creating 4 APs 30.00 and 75.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
Attribute 'ShortGuardEnabled' is deprecated: Use the HtConfiguration instead
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
Static Routing Rules Set.
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 200.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
11.00	-1.00	4.95	-1.00	4.95
12.00	-1.00	5.00	-1.00	5.00
13.00	-1.00	5.00	-1.00	5.00
14.00	-1.00	5.00	-1.00	5.00
15.00	-1.00	5.00	-1.00	5.00
16.00	-1.00	5.00	-1.00	5.00
17.00	-1.00	5.00	-1.00	5.00
18.00	-1.00	5.00	-1.00	5.00
19.00	-1.00	5.00	-1.00	5.00
20.00	-1.00	5.00	-1.00	5.00
21.00	-1.00	9.95	-1.00	9.95
22.00	-1.00	10.01	-1.00	10.01
23.00	-1.00	10.01	-1.00	10.01
24.00	-1.00	10.01	-1.00	10.01
25.00	-1.00	9.95	-1.00	9.95
26.00	-1.00	10.01	-1.00	10.01
27.00	-1.00	10.01	-1.00	10.01
28.00	-1.00	10.01	-1.00	10.01
29.00	-1.00	10.01	-1.00	10.01
30.00	-1.00	10.01	-1.00	10.01
31.00	-1.00	14.96	-1.00	14.96
32.00	-1.00	14.96	-1.00	14.96
33.00	-1.00	15.01	-1.00	15.01
34.00	-1.00	15.01	-1.00	15.01
35.00	-1.00	15.01	-1.00	15.01
36.00	-1.00	15.01	-1.00	15.01
37.00	-1.00	14.96	-1.00	14.96
38.00	-1.00	15.01	-1.00	15.01
39.00	-1.00	15.01	-1.00	15.01
40.00	-1.00	15.01	-1.00	15.01
41.00	-1.00	19.96	-1.00	19.96
42.00	-1.00	19.96	-1.00	19.96
43.00	-1.00	20.02	-1.00	20.02
44.00	-1.00	20.02	-1.00	19.96
45.00	-1.00	20.02	-1.00	20.02
46.00	-1.00	19.96	-1.00	20.02
47.00	-1.00	20.02	-1.00	20.02
48.00	-1.00	20.02	-1.00	19.96
49.00	-1.00	19.96	-1.00	20.02
50.00	-1.00	20.02	-1.00	20.02
51.00	-1.00	22.90	-1.00	20.31
52.00	-1.00	0.12	-1.00	0.06
53.00	-1.00	0.00	-1.00	0.00
54.00	-1.00	0.06	-1.00	0.06
55.00	-1.00	20.49	-1.00	24.26
56.00	-1.00	37.86	-1.00	29.56
57.00	-1.00	25.26	-1.00	19.96
58.00	-1.00	1.65	-1.00	0.24
59.00	-1.00	37.09	-1.00	32.33
60.00	-1.00	26.97	-1.00	27.14
61.00	-1.00	27.79	-1.00	28.32
62.00	-1.00	30.03	-1.00	31.44
63.00	-1.00	29.44	-1.00	24.32
64.00	-1.00	28.79	-1.00	29.56
65.00	-1.00	8.36	-1.00	8.66
66.00	-1.00	34.03	-1.00	34.92
67.00	-1.00	38.39	-1.00	38.98
68.00	-1.00	20.20	-1.00	20.02
69.00	-1.00	37.09	-1.00	36.27
70.00	-1.00	4.77	-1.00	3.36
71.00	-1.00	31.32	-1.00	29.50
72.00	-1.00	28.79	-1.00	35.27
73.00	-1.00	24.61	-1.00	28.44
74.00	-1.00	28.32	-1.00	37.51
75.00	-1.00	30.79	-1.00	38.51
76.00	-1.00	38.27	-1.00	36.21
77.00	-1.00	19.08	-1.00	21.61
78.00	-1.00	30.85	-1.00	33.03
79.00	-1.00	36.09	-1.00	31.56
80.00	-1.00	33.44	-1.00	35.86
81.00	-1.00	34.15	-1.00	37.45
82.00	-1.00	15.49	-1.00	20.96
83.00	-1.00	20.31	-1.00	22.26
84.00	-1.00	3.77	-1.00	4.12
85.00	-1.00	13.48	-1.00	9.54
86.00	-1.00	27.26	-1.00	12.95
87.00	-1.00	2.59	-1.00	5.71
88.00	-1.00	16.90	-1.00	20.78
89.00	-1.00	11.01	-1.00	11.54
90.00	-1.00	24.26	-1.00	11.48
91.00	-1.00	26.44	-1.00	27.79
92.00	-1.00	23.14	-1.00	26.20
93.00	-1.00	23.61	-1.00	27.67
94.00	-1.00	24.20	-1.00	31.68
95.00	-1.00	20.90	-1.00	29.91
96.00	-1.00	17.37	-1.00	29.09
97.00	-1.00	25.73	-1.00	23.08
98.00	-1.00	24.26	-1.00	27.44
99.00	-1.00	0.00	-1.00	81.49
100.00	-1.00	0.00	-1.00	84.73
101.00	-1.00	0.00	-1.00	51.05
102.00	-1.00	0.00	-1.00	50.05
103.00	-1.00	0.00	-1.00	49.99
104.00	-1.00	0.00	-1.00	49.99
105.00	-1.00	0.00	-1.00	50.05
106.00	-1.00	0.00	-1.00	49.99
107.00	-1.00	0.00	-1.00	49.99
108.00	-1.00	0.00	-1.00	49.99
109.00	-1.00	0.00	-1.00	49.99
110.00	-1.00	0.00	-1.00	50.05
111.00	-1.00	0.00	-1.00	54.94
112.00	-1.00	0.00	-1.00	54.94
113.00	-1.00	0.00	-1.00	54.99
114.00	-1.00	0.00	-1.00	55.05
115.00	-1.00	0.00	-1.00	54.99
116.00	-1.00	0.00	-1.00	54.99
117.00	-1.00	0.00	-1.00	54.99
118.00	-1.00	0.00	-1.00	54.46
119.00	-1.00	0.00	-1.00	55.58
120.00	-1.00	0.00	-1.00	54.94
121.00	-1.00	0.00	-1.00	59.82
122.00	-1.00	0.00	-1.00	59.41
123.00	-1.00	0.00	-1.00	60.76
124.00	-1.00	0.00	-1.00	59.88
125.00	-1.00	0.00	-1.00	60.12
126.00	-1.00	0.00	-1.00	60.06
127.00	-1.00	0.00	-1.00	60.00
128.00	-1.00	0.00	-1.00	60.00
129.00	-1.00	0.00	-1.00	60.00
130.00	-1.00	0.00	-1.00	60.00
131.00	-1.00	0.00	-1.00	64.94
132.00	-1.00	0.00	-1.00	64.94
133.00	-1.00	0.00	-1.00	65.06
134.00	-1.00	0.00	-1.00	65.00
135.00	-1.00	0.00	-1.00	64.94
136.00	-1.00	0.00	-1.00	65.00
137.00	-1.00	0.00	-1.00	65.00
138.00	-1.00	0.00	-1.00	65.00
139.00	-1.00	0.00	-1.00	65.00
140.00	-1.00	0.00	-1.00	65.00
141.00	-1.00	0.00	-1.00	69.95
142.00	-1.00	0.00	-1.00	70.01
143.00	-1.00	0.00	-1.00	70.01
144.00	-1.00	0.00	-1.00	70.01
145.00	-1.00	0.00	-1.00	70.01
146.00	-1.00	0.00	-1.00	70.01
147.00	-1.00	0.00	-1.00	69.95
148.00	-1.00	0.00	-1.00	70.01
149.00	-1.00	0.00	-1.00	70.01
150.00	-1.00	0.00	-1.00	70.01
151.00	-1.00	0.00	-1.00	74.90
152.00	-1.00	0.00	-1.00	74.95
153.00	-1.00	0.00	-1.00	75.01
154.00	-1.00	0.00	-1.00	74.95
155.00	-1.00	0.00	-1.00	75.01
156.00	-1.00	0.00	-1.00	75.07
157.00	-1.00	0.00	-1.00	74.95
158.00	-1.00	0.00	-1.00	75.01
159.00	-1.00	0.00	-1.00	75.01
160.00	-1.00	0.00	-1.00	74.95
161.00	-1.00	0.00	-1.00	79.66
162.00	-1.00	0.00	-1.00	80.14
163.00	-1.00	0.00	-1.00	79.90
164.00	-1.00	0.00	-1.00	80.02
165.00	-1.00	0.00	-1.00	80.08
166.00	-1.00	0.00	-1.00	79.84
167.00	-1.00	0.00	-1.00	79.90
168.00	-1.00	0.00	-1.00	80.25
169.00	-1.00	0.00	-1.00	79.90
170.00	-1.00	0.00	-1.00	79.90
171.00	-1.00	0.00	-1.00	81.25
172.00	-1.00	0.00	-1.00	81.61
173.00	-1.00	0.00	-1.00	79.13
Interrupted 
