Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.375s)
CreateVariables () DONE !!!
Creating 6 APs 25.00 m length apart  20.00m width apart.
CreateApNodes () DONE !!!
Creating 0 CLs 30 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
00:00:00:00:00:01
00:00:00:00:00:02
00:00:00:00:00:03
00:00:00:00:00:04
00:00:00:00:00:05
00:00:00:00:00:06
CreateAdhocDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
Static Routing Rules Set.
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 400.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
47.00	3.96	-1.00	-1.00	-1.00	-1.00	3.96
48.00	3.97	-1.00	-1.00	-1.00	-1.00	3.96
49.00	4.02	-1.00	-1.00	-1.00	-1.00	3.99
50.00	4.00	-1.00	-1.00	-1.00	-1.00	3.98
51.00	4.95	-1.00	-1.00	-1.00	-1.00	4.95
52.00	4.90	-1.00	-1.00	-1.00	-1.00	4.96
53.00	4.97	-1.00	-1.00	-1.00	-1.00	4.98
54.00	5.02	-1.00	-1.00	-1.00	-1.00	4.98
55.00	4.97	-1.00	-1.00	-1.00	-1.00	4.99
56.00	4.98	-1.00	-1.00	-1.00	-1.00	4.93
57.00	4.99	-1.00	-1.00	-1.00	-1.00	5.02
58.00	4.97	-1.00	-1.00	-1.00	-1.00	4.96
59.00	4.96	-1.00	-1.00	-1.00	-1.00	4.97
60.00	4.99	-1.00	-1.00	-1.00	-1.00	4.96
61.00	5.91	-1.00	-1.00	-1.00	-1.00	5.98
62.00	6.03	-1.00	-1.00	-1.00	-1.00	5.95
63.00	5.98	-1.00	-1.00	-1.00	-1.00	5.96
64.00	5.94	-1.00	-1.00	-1.00	-1.00	5.99
65.00	5.99	-1.00	-1.00	-1.00	-1.00	5.96
66.00	5.94	-1.00	-1.00	-1.00	-1.00	6.02
67.00	6.01	-1.00	-1.00	-1.00	-1.00	5.92
68.00	5.92	-1.00	-1.00	-1.00	-1.00	6.01
69.00	5.99	-1.00	-1.00	-1.00	-1.00	6.02
70.00	6.02	-1.00	-1.00	-1.00	-1.00	5.97
71.00	6.92	-1.00	-1.00	-1.00	-1.00	6.99
72.00	7.01	-1.00	-1.00	-1.00	-1.00	6.88
73.00	6.99	-1.00	-1.00	-1.00	-1.00	7.02
74.00	6.97	-1.00	-1.00	-1.00	-1.00	6.91
75.00	6.90	-1.00	-1.00	-1.00	-1.00	7.07
76.00	7.07	-1.00	-1.00	-1.00	-1.00	6.98
77.00	6.98	-1.00	-1.00	-1.00	-1.00	6.96
78.00	6.97	-1.00	-1.00	-1.00	-1.00	6.97
79.00	6.91	-1.00	-1.00	-1.00	-1.00	6.99
80.00	6.91	-1.00	-1.00	-1.00	-1.00	6.97
81.00	8.04	-1.00	-1.00	-1.00	-1.00	7.87
82.00	8.00	-1.00	-1.00	-1.00	-1.00	8.08
83.00	8.04	-1.00	-1.00	-1.00	-1.00	7.88
84.00	7.97	-1.00	-1.00	-1.00	-1.00	8.09
85.00	8.00	-1.00	-1.00	-1.00	-1.00	7.77
86.00	7.73	-1.00	-1.00	-1.00	-1.00	8.21
87.00	8.15	-1.00	-1.00	-1.00	-1.00	8.05
88.00	8.02	-1.00	-1.00	-1.00	-1.00	7.90
89.00	7.94	-1.00	-1.00	-1.00	-1.00	8.03
90.00	8.05	-1.00	-1.00	-1.00	-1.00	7.95
91.00	8.96	-1.00	-1.00	-1.00	-1.00	8.69
92.00	8.94	-1.00	-1.00	-1.00	-1.00	9.28
93.00	8.93	-1.00	-1.00	-1.00	-1.00	9.02
94.00	9.15	-1.00	-1.00	-1.00	-1.00	8.86
95.00	9.01	-1.00	-1.00	-1.00	-1.00	8.99
96.00	8.94	-1.00	-1.00	-1.00	-1.00	9.01
97.00	8.81	-1.00	-1.00	-1.00	-1.00	9.13
98.00	9.04	-1.00	-1.00	-1.00	-1.00	8.99
99.00	9.08	-1.00	-1.00	-1.00	-1.00	8.82
100.00	8.70	-1.00	-1.00	-1.00	-1.00	9.13
101.00	10.34	-1.00	-1.00	-1.00	-1.00	9.89
102.00	9.73	-1.00	-1.00	-1.00	-1.00	10.10
103.00	10.14	-1.00	-1.00	-1.00	-1.00	9.59
104.00	9.88	-1.00	-1.00	-1.00	-1.00	9.94
105.00	10.22	-1.00	-1.00	-1.00	-1.00	10.35
106.00	9.95	-1.00	-1.00	-1.00	-1.00	9.95
107.00	9.99	-1.00	-1.00	-1.00	-1.00	9.80
108.00	9.97	-1.00	-1.00	-1.00	-1.00	10.13
109.00	10.08	-1.00	-1.00	-1.00	-1.00	9.83
110.00	9.99	-1.00	-1.00	-1.00	-1.00	10.03
111.00	10.41	-1.00	-1.00	-1.00	-1.00	11.14
112.00	11.06	-1.00	-1.00	-1.00	-1.00	10.17
113.00	11.23	-1.00	-1.00	-1.00	-1.00	11.94
114.00	10.83	-1.00	-1.00	-1.00	-1.00	10.87
115.00	11.32	-1.00	-1.00	-1.00	-1.00	10.68
116.00	11.10	-1.00	-1.00	-1.00	-1.00	11.18
117.00	10.73	-1.00	-1.00	-1.00	-1.00	11.15
118.00	11.15	-1.00	-1.00	-1.00	-1.00	10.92
119.00	10.75	-1.00	-1.00	-1.00	-1.00	10.50
120.00	2.12	-1.00	-1.00	-1.00	-1.00	11.66
121.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
122.00	0.00	-1.00	-1.00	-1.00	-1.00	11.93
123.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
124.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
125.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
126.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
127.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
128.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
129.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
130.00	0.00	-1.00	-1.00	-1.00	-1.00	12.00
131.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
132.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
133.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
134.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
135.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
136.00	0.00	-1.00	-1.00	-1.00	-1.00	12.99
137.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
138.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
139.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
140.00	0.00	-1.00	-1.00	-1.00	-1.00	13.00
141.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
142.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
143.00	0.00	-1.00	-1.00	-1.00	-1.00	13.99
144.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
145.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
146.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
147.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
148.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
149.00	0.00	-1.00	-1.00	-1.00	-1.00	14.00
150.00	0.00	-1.00	-1.00	-1.00	-1.00	13.99
151.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
152.00	0.00	-1.00	-1.00	-1.00	-1.00	14.99
153.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
154.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
155.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
156.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
157.00	0.00	-1.00	-1.00	-1.00	-1.00	14.99
158.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
159.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
160.00	0.00	-1.00	-1.00	-1.00	-1.00	15.00
161.00	0.00	-1.00	-1.00	-1.00	-1.00	15.99
162.00	0.00	-1.00	-1.00	-1.00	-1.00	15.99
163.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
164.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
165.00	0.00	-1.00	-1.00	-1.00	-1.00	15.99
166.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
167.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
168.00	0.00	-1.00	-1.00	-1.00	-1.00	15.99
169.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
170.00	0.00	-1.00	-1.00	-1.00	-1.00	16.00
171.00	0.00	-1.00	-1.00	-1.00	-1.00	16.98
172.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
173.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
174.00	0.00	-1.00	-1.00	-1.00	-1.00	16.99
175.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
176.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
177.00	0.00	-1.00	-1.00	-1.00	-1.00	16.99
178.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
179.00	0.00	-1.00	-1.00	-1.00	-1.00	16.99
180.00	0.00	-1.00	-1.00	-1.00	-1.00	17.00
181.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
182.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
183.00	0.00	-1.00	-1.00	-1.00	-1.00	18.01
184.00	0.00	-1.00	-1.00	-1.00	-1.00	18.01
185.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
186.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
187.00	0.00	-1.00	-1.00	-1.00	-1.00	17.98
188.00	0.00	-1.00	-1.00	-1.00	-1.00	18.03
189.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
190.00	0.00	-1.00	-1.00	-1.00	-1.00	17.99
191.00	0.00	-1.00	-1.00	-1.00	-1.00	19.01
192.00	0.00	-1.00	-1.00	-1.00	-1.00	18.99
193.00	0.00	-1.00	-1.00	-1.00	-1.00	18.99
194.00	0.00	-1.00	-1.00	-1.00	-1.00	18.99
195.00	0.00	-1.00	-1.00	-1.00	-1.00	19.01
196.00	0.00	-1.00	-1.00	-1.00	-1.00	19.01
197.00	0.00	-1.00	-1.00	-1.00	-1.00	19.01
198.00	0.00	-1.00	-1.00	-1.00	-1.00	18.99
199.00	0.00	-1.00	-1.00	-1.00	-1.00	18.99
200.00	0.00	-1.00	-1.00	-1.00	-1.00	19.01
201.00	0.00	-1.00	-1.00	-1.00	-1.00	19.98
202.00	0.00	-1.00	-1.00	-1.00	-1.00	20.01
203.00	0.00	-1.00	-1.00	-1.00	-1.00	20.00
204.00	0.00	-1.00	-1.00	-1.00	-1.00	20.01
205.00	0.00	-1.00	-1.00	-1.00	-1.00	19.98
206.00	0.00	-1.00	-1.00	-1.00	-1.00	20.01
207.00	0.00	-1.00	-1.00	-1.00	-1.00	20.01
208.00	0.00	-1.00	-1.00	-1.00	-1.00	20.00
209.00	0.00	-1.00	-1.00	-1.00	-1.00	20.01
210.00	0.00	-1.00	-1.00	-1.00	-1.00	20.00
211.00	0.00	-1.00	-1.00	-1.00	-1.00	20.97
212.00	0.00	-1.00	-1.00	-1.00	-1.00	21.01
213.00	0.00	-1.00	-1.00	-1.00	-1.00	21.00
214.00	0.00	-1.00	-1.00	-1.00	-1.00	21.01
215.00	0.00	-1.00	-1.00	-1.00	-1.00	21.00
216.00	0.00	-1.00	-1.00	-1.00	-1.00	20.98
217.00	0.00	-1.00	-1.00	-1.00	-1.00	21.00
218.00	0.00	-1.00	-1.00	-1.00	-1.00	21.00
219.00	0.00	-1.00	-1.00	-1.00	-1.00	21.02
220.00	0.00	-1.00	-1.00	-1.00	-1.00	21.00
221.00	0.00	-1.00	-1.00	-1.00	-1.00	22.00
222.00	0.00	-1.00	-1.00	-1.00	-1.00	21.99
223.00	0.00	-1.00	-1.00	-1.00	-1.00	21.97
224.00	0.00	-1.00	-1.00	-1.00	-1.00	22.02
225.00	0.00	-1.00	-1.00	-1.00	-1.00	22.02
226.00	0.00	-1.00	-1.00	-1.00	-1.00	21.99
227.00	0.00	-1.00	-1.00	-1.00	-1.00	21.99
228.00	0.00	-1.00	-1.00	-1.00	-1.00	22.00
229.00	0.00	-1.00	-1.00	-1.00	-1.00	22.02
230.00	0.00	-1.00	-1.00	-1.00	-1.00	21.97
231.00	0.00	-1.00	-1.00	-1.00	-1.00	23.03
232.00	0.00	-1.00	-1.00	-1.00	-1.00	23.00
233.00	0.00	-1.00	-1.00	-1.00	-1.00	23.00
234.00	0.00	-1.00	-1.00	-1.00	-1.00	23.00
235.00	0.00	-1.00	-1.00	-1.00	-1.00	23.00
236.00	0.00	-1.00	-1.00	-1.00	-1.00	22.99
237.00	0.00	-1.00	-1.00	-1.00	-1.00	23.00
238.00	0.00	-1.00	-1.00	-1.00	-1.00	22.94
239.00	0.00	-1.00	-1.00	-1.00	-1.00	23.08
240.00	0.00	-1.00	-1.00	-1.00	-1.00	22.99
241.00	0.00	-1.00	-1.00	-1.00	-1.00	24.00
242.00	0.00	-1.00	-1.00	-1.00	-1.00	23.67
243.00	0.00	-1.00	-1.00	-1.00	-1.00	23.98
244.00	0.00	-1.00	-1.00	-1.00	-1.00	24.02
245.00	0.00	-1.00	-1.00	-1.00	-1.00	24.00
246.00	0.00	-1.00	-1.00	-1.00	-1.00	24.00
247.00	0.00	-1.00	-1.00	-1.00	-1.00	23.98
248.00	0.00	-1.00	-1.00	-1.00	-1.00	24.01
249.00	0.00	-1.00	-1.00	-1.00	-1.00	23.98
250.00	0.00	-1.00	-1.00	-1.00	-1.00	24.02
251.00	0.00	-1.00	-1.00	-1.00	-1.00	24.99
252.00	0.00	-1.00	-1.00	-1.00	-1.00	25.00
253.00	0.00	-1.00	-1.00	-1.00	-1.00	25.00
254.00	0.00	-1.00	-1.00	-1.00	-1.00	24.99
255.00	0.00	-1.00	-1.00	-1.00	-1.00	25.02
256.00	0.00	-1.00	-1.00	-1.00	-1.00	25.00
257.00	0.00	-1.00	-1.00	-1.00	-1.00	24.99
258.00	0.00	-1.00	-1.00	-1.00	-1.00	24.99
259.00	0.00	-1.00	-1.00	-1.00	-1.00	25.02
260.00	0.00	-1.00	-1.00	-1.00	-1.00	24.99
261.00	0.00	-1.00	-1.00	-1.00	-1.00	25.97
262.00	0.00	-1.00	-1.00	-1.00	-1.00	26.01
263.00	0.00	-1.00	-1.00	-1.00	-1.00	25.99
264.00	0.00	-1.00	-1.00	-1.00	-1.00	25.99
265.00	0.00	-1.00	-1.00	-1.00	-1.00	26.00
266.00	0.00	-1.00	-1.00	-1.00	-1.00	26.02
267.00	0.00	-1.00	-1.00	-1.00	-1.00	26.01
268.00	0.00	-1.00	-1.00	-1.00	-1.00	25.95
269.00	0.00	-1.00	-1.00	-1.00	-1.00	26.04
270.00	0.00	-1.00	-1.00	-1.00	-1.00	26.01
271.00	0.00	-1.00	-1.00	-1.00	-1.00	26.96
272.00	0.00	-1.00	-1.00	-1.00	-1.00	27.00
273.00	0.00	-1.00	-1.00	-1.00	-1.00	27.00
274.00	0.00	-1.00	-1.00	-1.00	-1.00	26.99
275.00	0.00	-1.00	-1.00	-1.00	-1.00	27.04
276.00	0.00	-1.00	-1.00	-1.00	-1.00	26.92
277.00	0.00	-1.00	-1.00	-1.00	-1.00	27.06
278.00	0.00	-1.00	-1.00	-1.00	-1.00	26.99
279.00	0.00	-1.00	-1.00	-1.00	-1.00	26.96
280.00	0.00	-1.00	-1.00	-1.00	-1.00	27.05
281.00	0.00	-1.00	-1.00	-1.00	-1.00	28.00
282.00	0.00	-1.00	-1.00	-1.00	-1.00	27.90
283.00	0.00	-1.00	-1.00	-1.00	-1.00	28.07
284.00	0.00	-1.00	-1.00	-1.00	-1.00	27.80
285.00	0.00	-1.00	-1.00	-1.00	-1.00	28.19
286.00	0.00	-1.00	-1.00	-1.00	-1.00	28.02
287.00	0.00	-1.00	-1.00	-1.00	-1.00	27.99
288.00	0.00	-1.00	-1.00	-1.00	-1.00	28.02
289.00	0.00	-1.00	-1.00	-1.00	-1.00	27.96
290.00	0.00	-1.00	-1.00	-1.00	-1.00	28.04
291.00	0.00	-1.00	-1.00	-1.00	-1.00	28.95
292.00	0.00	-1.00	-1.00	-1.00	-1.00	28.97
293.00	0.00	-1.00	-1.00	-1.00	-1.00	29.09
294.00	0.00	-1.00	-1.00	-1.00	-1.00	28.95
295.00	0.00	-1.00	-1.00	-1.00	-1.00	29.05
296.00	0.00	-1.00	-1.00	-1.00	-1.00	28.95
297.00	0.00	-1.00	-1.00	-1.00	-1.00	29.05
298.00	0.00	-1.00	-1.00	-1.00	-1.00	28.93
299.00	0.00	-1.00	-1.00	-1.00	-1.00	29.05
300.00	0.00	-1.00	-1.00	-1.00	-1.00	29.02
301.00	0.00	-1.00	-1.00	-1.00	-1.00	29.89
302.00	0.00	-1.00	-1.00	-1.00	-1.00	30.12
303.00	0.00	-1.00	-1.00	-1.00	-1.00	29.99
304.00	0.00	-1.00	-1.00	-1.00	-1.00	30.01
305.00	0.00	-1.00	-1.00	-1.00	-1.00	29.97
306.00	0.00	-1.00	-1.00	-1.00	-1.00	30.03
307.00	0.00	-1.00	-1.00	-1.00	-1.00	29.97
308.00	0.00	-1.00	-1.00	-1.00	-1.00	29.98
309.00	0.00	-1.00	-1.00	-1.00	-1.00	30.03
310.00	0.00	-1.00	-1.00	-1.00	-1.00	29.98
311.00	0.00	-1.00	-1.00	-1.00	-1.00	30.81
312.00	0.00	-1.00	-1.00	-1.00	-1.00	31.07
313.00	0.00	-1.00	-1.00	-1.00	-1.00	31.08
314.00	0.00	-1.00	-1.00	-1.00	-1.00	31.05
315.00	0.00	-1.00	-1.00	-1.00	-1.00	31.03
316.00	0.00	-1.00	-1.00	-1.00	-1.00	30.96
317.00	0.00	-1.00	-1.00	-1.00	-1.00	30.97
318.00	0.00	-1.00	-1.00	-1.00	-1.00	31.07
319.00	0.00	-1.00	-1.00	-1.00	-1.00	30.98
320.00	0.00	-1.00	-1.00	-1.00	-1.00	31.01
321.00	0.00	-1.00	-1.00	-1.00	-1.00	31.94
322.00	0.00	-1.00	-1.00	-1.00	-1.00	31.98
323.00	0.00	-1.00	-1.00	-1.00	-1.00	32.01
324.00	0.00	-1.00	-1.00	-1.00	-1.00	32.05
325.00	0.00	-1.00	-1.00	-1.00	-1.00	32.01
326.00	0.00	-1.00	-1.00	-1.00	-1.00	31.96
327.00	0.00	-1.00	-1.00	-1.00	-1.00	32.04
328.00	0.00	-1.00	-1.00	-1.00	-1.00	31.98
329.00	0.00	-1.00	-1.00	-1.00	-1.00	31.92
330.00	0.00	-1.00	-1.00	-1.00	-1.00	32.03
331.00	0.00	-1.00	-1.00	-1.00	-1.00	33.02
332.00	0.00	-1.00	-1.00	-1.00	-1.00	33.01
333.00	0.00	-1.00	-1.00	-1.00	-1.00	32.95
334.00	0.00	-1.00	-1.00	-1.00	-1.00	33.02
335.00	0.00	-1.00	-1.00	-1.00	-1.00	33.02
336.00	0.00	-1.00	-1.00	-1.00	-1.00	33.00
337.00	0.00	-1.00	-1.00	-1.00	-1.00	32.94
338.00	0.00	-1.00	-1.00	-1.00	-1.00	33.01
339.00	0.00	-1.00	-1.00	-1.00	-1.00	33.08
340.00	0.00	-1.00	-1.00	-1.00	-1.00	32.95
341.00	0.00	-1.00	-1.00	-1.00	-1.00	34.04
342.00	0.00	-1.00	-1.00	-1.00	-1.00	33.93
343.00	0.00	-1.00	-1.00	-1.00	-1.00	34.01
344.00	0.00	-1.00	-1.00	-1.00	-1.00	34.06
345.00	0.00	-1.00	-1.00	-1.00	-1.00	33.99
346.00	0.00	-1.00	-1.00	-1.00	-1.00	33.86
347.00	0.00	-1.00	-1.00	-1.00	-1.00	34.13
348.00	0.00	-1.00	-1.00	-1.00	-1.00	34.02
349.00	0.00	-1.00	-1.00	-1.00	-1.00	33.90
350.00	0.00	-1.00	-1.00	-1.00	-1.00	33.99
351.00	0.00	-1.00	-1.00	-1.00	-1.00	35.07
352.00	0.00	-1.00	-1.00	-1.00	-1.00	34.74
353.00	0.00	-1.00	-1.00	-1.00	-1.00	35.21
354.00	0.00	-1.00	-1.00	-1.00	-1.00	34.72
355.00	0.00	-1.00	-1.00	-1.00	-1.00	34.95
356.00	0.00	-1.00	-1.00	-1.00	-1.00	34.95
357.00	0.00	-1.00	-1.00	-1.00	-1.00	35.40
358.00	0.00	-1.00	-1.00	-1.00	-1.00	34.87
359.00	0.00	-1.00	-1.00	-1.00	-1.00	35.07
360.00	0.00	-1.00	-1.00	-1.00	-1.00	35.12
361.00	0.00	-1.00	-1.00	-1.00	-1.00	34.86
362.00	0.00	-1.00	-1.00	-1.00	-1.00	34.89
363.00	0.00	-1.00	-1.00	-1.00	-1.00	34.95
364.00	0.00	-1.00	-1.00	-1.00	-1.00	34.89
365.00	0.00	-1.00	-1.00	-1.00	-1.00	35.06
366.00	0.00	-1.00	-1.00	-1.00	-1.00	35.03
367.00	0.00	-1.00	-1.00	-1.00	-1.00	35.05
368.00	0.00	-1.00	-1.00	-1.00	-1.00	35.02
369.00	0.00	-1.00	-1.00	-1.00	-1.00	34.79
370.00	0.00	-1.00	-1.00	-1.00	-1.00	34.97
371.00	0.00	-1.00	-1.00	-1.00	-1.00	35.16
372.00	0.00	-1.00	-1.00	-1.00	-1.00	35.01
373.00	0.00	-1.00	-1.00	-1.00	-1.00	35.06
374.00	0.00	-1.00	-1.00	-1.00	-1.00	34.97
375.00	0.00	-1.00	-1.00	-1.00	-1.00	34.93
376.00	0.00	-1.00	-1.00	-1.00	-1.00	35.08
377.00	0.00	-1.00	-1.00	-1.00	-1.00	34.85
378.00	0.00	-1.00	-1.00	-1.00	-1.00	35.14
379.00	0.00	-1.00	-1.00	-1.00	-1.00	35.01
380.00	0.00	-1.00	-1.00	-1.00	-1.00	34.99
381.00	0.00	-1.00	-1.00	-1.00	-1.00	35.02
382.00	0.00	-1.00	-1.00	-1.00	-1.00	34.94
383.00	0.00	-1.00	-1.00	-1.00	-1.00	34.86
384.00	0.00	-1.00	-1.00	-1.00	-1.00	35.13
385.00	0.00	-1.00	-1.00	-1.00	-1.00	35.03
386.00	0.00	-1.00	-1.00	-1.00	-1.00	34.96
387.00	0.00	-1.00	-1.00	-1.00	-1.00	34.96
388.00	0.00	-1.00	-1.00	-1.00	-1.00	35.08
389.00	0.00	-1.00	-1.00	-1.00	-1.00	34.99
390.00	0.00	-1.00	-1.00	-1.00	-1.00	34.88
391.00	0.00	-1.00	-1.00	-1.00	-1.00	34.63
392.00	0.00	-1.00	-1.00	-1.00	-1.00	35.36
393.00	0.00	-1.00	-1.00	-1.00	-1.00	35.17
394.00	0.00	-1.00	-1.00	-1.00	-1.00	34.92
395.00	0.00	-1.00	-1.00	-1.00	-1.00	35.05
396.00	0.00	-1.00	-1.00	-1.00	-1.00	35.02
397.00	0.00	-1.00	-1.00	-1.00	-1.00	35.00
398.00	0.00	-1.00	-1.00	-1.00	-1.00	34.95
399.00	0.00	-1.00	-1.00	-1.00	-1.00	34.85
10.1.1.1	1.66	11681.74
10.1.1.6	19.67	3907.74
