Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.621s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14	15.6	14.8	13.4	10.8	14.8	15	16.8
61	0	0	1392	1414.4	1664	1344	1440	1558.4
62	0	0	1545.6	1881.6	1664	1228.8	1420.8	1587.2
63	0	0	1612.8	1465.6	1446.4	1840	1174.4	1881.6
64	0	0	1632	1776	1420.8	1504	1264	1859.2
65	0	0	1331.2	1401.6	1811.2	1628.8	1206.4	1913.6
66	0	0	1561.6	1750.4	1446.4	1414.4	1814.4	1372.8
67	0	0	1504	2064	1411.2	1612.8	1715.2	1065.6
68	0	0	950.4	1491.2	1936	1484.8	1632	1574.4
69	0	0	1116.8	1414.4	1456	1888	1414.4	1715.2
70	0	0	1622.4	1388.8	1609.6	1673.6	1152	1593.6
71	0	0	1340.8	1760	1395.2	1478.4	1513.6	1465.6
72	0	0	1641.6	1238.4	1468.8	1510.4	1798.4	1449.6
73	0	0	1712	1257.6	1072	1625.6	1897.6	1625.6
74	0	0	1664	1276.8	1632	1324.8	2038.4	1219.2
75	0	0	1875.2	1395.2	1705.6	1180.8	1523.2	1580.8
76	0	0	1667.2	1683.2	1366.4	1632	1523.2	1539.2
77	0	0	1369.6	966.4	1376	2032	1561.6	1776
78	0	0	1798.4	867.2	1398.4	1462.4	1648	1916.8
79	0	0	1360	1587.2	1660.8	1510.4	1769.6	1334.4
80	0	0	1584	1766.4	1376	1273.6	1600	1321.6
81	0	0	1971.2	1382.4	1324.8	1593.6	1513.6	1500.8
82	0	0	1734.4	1968	1542.4	1276.8	1737.6	1161.6
83	0	0	1356.8	1702.4	1587.2	1692.8	1721.6	1046.4
84	0	0	1856	1526.4	1296	1436.8	1171.2	1478.4
85	0	0	1702.4	1558.4	1574.4	1222.4	1712	1504
86	0	0	1942.4	1315.2	1664	1267.2	1510.4	1635.2
87	0	0	1507.2	2208	1148.8	1737.6	969.6	1558.4
88	0	0	1686.4	1491.2	1433.6	1625.6	1580.8	1475.2
89	0	0	1667.2	1440	1190.4	1619.2	1584	1753.6
90	0	0	1568	1737.6	1065.6	1299.2	1456	1699.2
avg	0	0	1575.79	1539.2	1471.47	1514.03	1535.47	1538.77
delay	0.357143	0.25641	428.467	433.222	427.4	432.345	432.664	423.71
loss	0	0	0.0237154	0.0604396	0.0203562	0.0718232	0.0172643	0.0612245
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
