Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.937s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	15.8	13.4	13.8	14.4	14	12.4	13.4	12.8
61	0	0	771.2	646.4	694.4	544	668.8	876.8
62	0	0	758.4	684.8	768	758.4	883.2	675.2
63	0	0	784	1004.8	1033.6	704	966.4	1033.6
64	0	0	992	825.6	902.4	627.2	720	790.4
65	0	0	800	892.8	646.4	736	988.8	1001.6
66	0	0	912	764.8	931.2	617.6	732.8	633.6
67	0	0	912	1097.6	643.2	822.4	844.8	764.8
68	0	0	444.8	720	713.6	883.2	918.4	800
69	0	0	848	864	870.4	672	700.8	793.6
70	0	0	1011.2	998.4	864	931.2	665.6	771.2
71	0	0	1072	393.6	755.2	704	697.6	784
72	0	0	950.4	966.4	902.4	825.6	732.8	873.6
73	0	0	572.8	870.4	896	832	707.2	748.8
74	0	0	825.6	918.4	912	809.6	854.4	633.6
75	0	0	800	976	608	688	1244.8	870.4
76	0	0	800	937.6	988.8	1062.4	960	812.8
77	0	0	729.6	652.8	540.8	838.4	556.8	905.6
78	0	0	1068.8	761.6	745.6	857.6	848	1078.4
79	0	0	793.6	905.6	1056	624	908.8	678.4
80	0	0	806.4	844.8	1056	988.8	966.4	899.2
81	0	0	768	643.2	761.6	755.2	937.6	985.6
82	0	0	790.4	921.6	892.8	889.6	745.6	918.4
83	0	0	956.8	940.8	880	803.2	825.6	985.6
84	0	0	883.2	636.8	851.2	1136	707.2	678.4
85	0	0	998.4	627.2	944	812.8	908.8	806.4
86	0	0	790.4	841.6	761.6	745.6	790.4	956.8
87	0	0	748.8	745.6	604.8	896	1123.2	902.4
88	0	0	745.6	771.2	848	985.6	755.2	966.4
89	0	0	1120	1152	963.2	812.8	1036.8	944
90	0	0	684.8	876.8	880	969.6	931.2	838.4
avg	0	0	837.973	829.44	830.507	811.093	844.267	846.933
delay	0.253165	0.253731	4.37654	2.68958	2.27577	2.76378	4.25761	4.35903
loss	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
