Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.342s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14.2	15.4	16.2	15.2	11.6	14.4	12.4	14.8
61	0	0	1276.8	1174.4	1190.4	1939.2	1702.4	1660.8
62	0	0	1590.4	700.8	1315.2	1600	1401.6	1139.2
63	0	0	1206.4	1385.6	1481.6	1408	1068.8	1296
64	0	0	1344	969.6	1299.2	1344	1475.2	1024
65	0	0	1017.6	1392	1433.6	1065.6	1155.2	1139.2
66	0	0	998.4	1452.8	1228.8	918.4	1104	1228.8
67	0	0	1097.6	1024	1193.6	1292.8	1100.8	1296
68	0	0	1462.4	1126.4	992	1328	1075.2	1324.8
69	0	0	1372.8	950.4	1251.2	1324.8	1107.2	1244.8
70	0	0	1177.6	1033.6	1305.6	924.8	1808	1379.2
71	0	0	1350.4	1017.6	1462.4	1264	1337.6	1369.6
72	0	0	1443.2	1283.2	1622.4	1107.2	1113.6	1257.6
73	0	0	1216	1232	1004.8	1232	947.2	1366.4
74	0	0	1315.2	1280	1059.2	771.2	1132.8	1158.4
75	0	0	1280	1187.2	1468.8	1020.8	1324.8	1129.6
76	0	0	1155.2	1273.6	1142.4	1222.4	1248	1046.4
77	0	0	908.8	940.8	1302.4	1276.8	1315.2	1100.8
78	0	0	988.8	1024	1209.6	1225.6	1603.2	1648
79	0	0	1132.8	1190.4	1145.6	1286.4	1116.8	1590.4
80	0	0	1273.6	1353.6	1212.8	1331.2	976	1462.4
81	0	0	905.6	1520	1174.4	1584	1280	1376
82	0	0	1168	1196.8	1328	1097.6	1225.6	1238.4
83	0	0	1164.8	1299.2	1155.2	1353.6	1500.8	1395.2
84	0	0	1436.8	1385.6	1180.8	886.4	1206.4	1286.4
85	0	0	1017.6	1232	931.2	988.8	1209.6	1062.4
86	0	0	979.2	1081.6	1113.6	1244.8	1267.2	1404.8
87	0	0	1180.8	1078.4	1433.6	928	1251.2	1027.2
88	0	0	1312	1244.8	1123.2	1296	1206.4	908.8
89	0	0	1136	1280	953.6	1043.2	1212.8	1344
90	0	0	1312	1420.8	1372.8	1110.4	1216	1011.2
avg	0	0	1207.36	1191.04	1236.27	1213.87	1256.32	1263.89
delay	0.253521	0.25974	522.622	524.829	525.432	500.889	519.183	499.787
loss	0	0	0.295238	0.314076	0.551577	0.148649	0.5575	0.164265
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=1', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
