Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.788s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14	15.8	17.8	14.4	17.2	13.4	16.4	17
61	0	0	1238.4	1360	1894.4	1398.4	1718.4	1235.2
62	0	0	1628.8	1478.4	1760	1353.6	1852.8	1513.6
63	0	0	1382.4	2076.8	1699.2	1849.6	1324.8	1126.4
64	0	0	1571.2	1622.4	1043.2	1228.8	1900.8	1516.8
65	0	0	1868.8	1225.6	1305.6	1632	1286.4	1849.6
66	0	0	1699.2	1318.4	1840	1334.4	1315.2	1648
67	0	0	1318.4	1302.4	2140.8	1203.2	1744	1446.4
68	0	0	1910.4	1552	1548.8	1622.4	1241.6	1299.2
69	0	0	1500.8	1641.6	1456	1612.8	1164.8	1536
70	0	0	1504	1702.4	1664	1616	1856	1107.2
71	0	0	1462.4	1078.4	1488	1273.6	1833.6	1459.2
72	0	0	1222.4	1718.4	1507.2	1692.8	1683.2	1462.4
73	0	0	2003.2	1392	1526.4	1792	1408	1260.8
74	0	0	1552	1708.8	1145.6	1475.2	1932.8	1241.6
75	0	0	1587.2	1110.4	1520	1564.8	1740.8	1728
76	0	0	1472	1036.8	1792	1568	1580.8	1561.6
77	0	0	1827.2	1212.8	1904	1507.2	1289.6	1648
78	0	0	1798.4	1504	1555.2	1494.4	1248	1529.6
79	0	0	1577.6	1376	2000	1481.6	1388.8	1484.8
80	0	0	1446.4	1571.2	1488	1555.2	1580.8	1779.2
81	0	0	1520	1936	1219.2	1612.8	1584	1347.2
82	0	0	1548.8	1283.2	1145.6	1891.2	1430.4	1497.6
83	0	0	1756.8	1520	1507.2	1372.8	1753.6	1500.8
84	0	0	1868.8	1347.2	1836.8	1648	1379.2	1299.2
85	0	0	1564.8	1379.2	1833.6	972.8	1686.4	1891.2
86	0	0	1235.2	1369.6	1596.8	1580.8	1897.6	1587.2
87	0	0	1484.8	1395.2	1424	1632	1462.4	1328
88	0	0	2092.8	1392	1337.6	1379.2	1264	1596.8
89	0	0	1542.4	1436.8	1558.4	1417.6	1737.6	1289.6
90	0	0	1628.8	1449.6	1475.2	1238.4	1859.2	1593.6
avg	0	0	1593.81	1449.92	1573.76	1500.05	1571.52	1478.83
delay	0.285714	0.253165	462.414	456.25	452.934	459.757	463.826	466.514
loss	0	0	0.071066	0.067402	0.0567537	0.0733945	0.0257467	0.0203822
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
