Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.873s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	14	15.8	17.8	14.4	17.2	13.4	16.4	17
61	0	0	1427.2	1577.6	2224	1622.4	2041.6	1449.6
62	0	0	1811.2	1638.4	1929.6	1491.2	2089.6	1795.2
63	0	0	1142.4	2025.6	1779.2	1782.4	1372.8	1155.2
64	0	0	1635.2	1936	1155.2	1424	1900.8	1411.2
65	0	0	2057.6	1200	1196.8	1846.4	1356.8	1724.8
66	0	0	1849.6	1356.8	1926.4	1353.6	1328	1715.2
67	0	0	1164.8	1251.2	2259.2	1270.4	1734.4	1724.8
68	0	0	1881.6	1676.8	1558.4	1660.8	1312	1564.8
69	0	0	1667.2	1667.2	1632	1888	1260.8	1843.2
70	0	0	1347.2	1744	2019.2	1577.6	2124.8	1308.8
71	0	0	1795.2	1264	1369.6	1350.4	1680	1609.6
72	0	0	1331.2	1987.2	1827.2	1795.2	1712	1580.8
73	0	0	2089.6	1443.2	1699.2	1744	1340.8	1555.2
74	0	0	1817.6	1804.8	960	1248	1891.2	1488
75	0	0	1840	1062.4	1561.6	1596.8	1843.2	1859.2
76	0	0	1673.6	1228.8	1900.8	1587.2	1622.4	1676.8
77	0	0	1878.4	1190.4	2240	1721.6	1366.4	1721.6
78	0	0	1833.6	1664	1529.6	1622.4	1331.2	1795.2
79	0	0	1904	1392	2121.6	1728	1520	1174.4
80	0	0	1536	1516.8	1561.6	1635.2	1760	1603.2
81	0	0	1449.6	2131.2	1184	1635.2	1577.6	1635.2
82	0	0	1808	1308.8	1500.8	1932.8	1267.2	1708.8
83	0	0	1862.4	1478.4	1558.4	1561.6	2025.6	1644.8
84	0	0	1907.2	1260.8	2028.8	1846.4	1587.2	1443.2
85	0	0	1625.6	1612.8	2131.2	841.6	1548.8	2163.2
86	0	0	1244.8	1510.4	1561.6	1660.8	1923.2	1683.2
87	0	0	1619.2	1542.4	1654.4	1561.6	1699.2	1356.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=27', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
