Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.764s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	15.2	16.2	11	17.8	16.8	10.8	14.8	13.6
61	0	0	1513.6	1315.2	1372.8	1676.8	1244.8	1443.2
62	0	0	1632	1526.4	1296	1696	1529.6	1552
63	0	0	1728	1296	2064	1292.8	1356.8	1712
64	0	0	1686.4	1459.2	1603.2	1856	1433.6	1420.8
65	0	0	2016	1680	1459.2	1196.8	1750.4	1417.6
66	0	0	1692.8	1702.4	1443.2	1664	1574.4	1318.4
67	0	0	1376	1904	1369.6	1299.2	1641.6	1648
68	0	0	1641.6	1308.8	1401.6	1836.8	886.4	2224
69	0	0	1190.4	1110.4	1958.4	1363.2	1545.6	1849.6
70	0	0	2022.4	1174.4	1468.8	1670.4	1507.2	1174.4
71	0	0	1244.8	1638.4	1984	1468.8	1465.6	1321.6
72	0	0	1417.6	1622.4	1424	1590.4	1580.8	1385.6
73	0	0	1827.2	1433.6	1363.2	1491.2	1539.2	1596.8
74	0	0	1760	1648	1328	1264	1561.6	1523.2
75	0	0	1673.6	1504	1584	1446.4	1212.8	1740.8
76	0	0	1459.2	1785.6	1756.8	1436.8	1340.8	1289.6
77	0	0	1411.2	1443.2	1792	1497.6	1452.8	1475.2
78	0	0	1843.2	1168	1852.8	1372.8	1433.6	1737.6
79	0	0	1273.6	1388.8	1632	1660.8	1424	1769.6
80	0	0	1382.4	1740.8	1545.6	1280	1846.4	1216
81	0	0	1539.2	1017.6	1456	2192	1395.2	1702.4
82	0	0	1750.4	1888	1472	1580.8	1232	1299.2
83	0	0	1715.2	1241.6	1411.2	1225.6	1376	1753.6
84	0	0	1609.6	1257.6	1276.8	1683.2	1664	1440
85	0	0	1760	1587.2	1724.8	1315.2	1609.6	1331.2
86	0	0	1772.8	1673.6	1465.6	928	1964.8	1376
87	0	0	1184	902.4	1737.6	2256	1728	1264
88	0	0	1510.4	1728	1616	1651.2	1673.6	1376
89	0	0	1702.4	1056	1657.6	1760	1372.8	1321.6
90	0	0	1094.4	2064	1692.8	1641.6	1507.2	1260.8
avg	0	0	1581.01	1475.52	1573.65	1543.15	1495.04	1498.03
delay	0.263158	0.259259	406.109	412.761	417.861	412.086	410.122	406.067
loss	0	0	0.0533769	0.0585534	0.055794	0.0174497	0.0636574	0.0440835
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=25', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
