Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.806s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.8	16.2	18.2	12	13.4	16.6	13	18.8
61	0	0	1628.8	1350.4	1331.2	1475.2	1340.8	1334.4
62	0	0	1628.8	1868.8	1228.8	1267.2	1881.6	1312
63	0	0	1820.8	1235.2	1478.4	1785.6	1385.6	1654.4
64	0	0	1372.8	1552	1446.4	1875.2	1702.4	1449.6
65	0	0	1936	1481.6	1606.4	1363.2	1273.6	1747.2
66	0	0	1580.8	1382.4	1638.4	1116.8	2150.4	1622.4
67	0	0	1696	1187.2	1337.6	1708.8	1500.8	1782.4
68	0	0	1600	1446.4	1808	1235.2	1568	1555.2
69	0	0	1756.8	1036.8	1939.2	1955.2	1145.6	1350.4
70	0	0	1718.4	1824	995.2	1606.4	1289.6	1449.6
71	0	0	1350.4	1427.2	1744	1091.2	1590.4	1475.2
72	0	0	1337.6	1267.2	1856	1427.2	2016	1433.6
73	0	0	2211.2	1472	1667.2	1478.4	1568	1043.2
74	0	0	1734.4	1756.8	1574.4	1619.2	1667.2	841.6
75	0	0	1472	1635.2	1344	1683.2	1644.8	1318.4
76	0	0	1491.2	1369.6	1542.4	1356.8	1772.8	1766.4
77	0	0	1193.6	1606.4	1619.2	1462.4	1536	1929.6
78	0	0	1529.6	1651.2	1321.6	1561.6	1779.2	1420.8
79	0	0	1616	1657.6	1196.8	1753.6	1315.2	1660.8
80	0	0	1376	1481.6	1545.6	1740.8	1635.2	1577.6
81	0	0	1318.4	1504	1193.6	1644.8	1299.2	1878.4
82	0	0	1504	1424	1270.4	1212.8	1520	1728
83	0	0	1216	1740.8	1347.2	1753.6	1523.2	1148.8
84	0	0	1747.2	1507.2	1856	1292.8	1449.6	1404.8
85	0	0	819.2	1398.4	1680	1651.2	1766.4	1337.6
86	0	0	1683.2	1408	1830.4	1782.4	1238.4	1436.8
87	0	0	1750.4	1696	1814.4	1462.4	1363.2	1417.6
88	0	0	1382.4	1724.8	1628.8	1174.4	1516.8	1404.8
89	0	0	1292.8	1881.6	1465.6	1446.4	1296	1856
90	0	0	1555.2	1785.6	1164.8	1849.6	1603.2	1059.2
avg	0	0	1544	1525.33	1515.73	1527.79	1544.64	1479.89
delay	0.246377	0.333333	425.118	424.246	434.684	423.12	410.687	427.874
loss	0	0	0.0135501	0.0360656	0.0328426	0.0475687	0.0188679	0.0455607
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=26', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
