Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.742s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	17.4	16.2	17	16.8	12	12.2	16	15.6
61	0	0	1235.2	1750.4	1737.6	2201.6	1456	1193.6
62	0	0	1654.4	1596.8	2112	1974.4	1596.8	1619.2
63	0	0	1612.8	2320	1804.8	1625.6	1878.4	1500.8
64	0	0	1763.2	1331.2	1795.2	1900.8	2044.8	1856
65	0	0	1788.8	1705.6	1516.8	1798.4	2073.6	1772.8
66	0	0	1561.6	1772.8	1782.4	1430.4	2044.8	1766.4
67	0	0	1555.2	2486.4	995.2	1027.2	1395.2	2172.8
68	0	0	1590.4	2288	1283.2	1548.8	1193.6	1635.2
69	0	0	1676.8	1369.6	1641.6	1488	1836.8	1820.8
70	0	0	1552	1852.8	1894.4	1686.4	1516.8	1705.6
71	0	0	1734.4	1404.8	1568	1542.4	2080	1398.4
72	0	0	1324.8	1600	1513.6	1718.4	1321.6	1475.2
73	0	0	2070.4	1200	1520	1744	1315.2	1331.2
74	0	0	1241.6	1750.4	2256	1321.6	2140.8	1254.4
75	0	0	1353.6	2131.2	1641.6	1734.4	1705.6	1296
76	0	0	1558.4	1942.4	1244.8	1440	2028.8	1436.8
77	0	0	1424	1721.6	1209.6	1884.8	1897.6	1606.4
78	0	0	1424	1820.8	1043.2	1676.8	2028.8	1788.8
79	0	0	1804.8	1331.2	1558.4	1612.8	1891.2	1427.2
80	0	0	1766.4	1980.8	1356.8	1689.6	1798.4	1443.2
81	0	0	1318.4	1264	2252.8	1660.8	1286.4	1878.4
82	0	0	1379.2	1532.8	2243.2	1609.6	1462.4	1340.8
83	0	0	1046.4	2224	1657.6	1433.6	2243.2	1331.2
84	0	0	1814.4	1379.2	1372.8	1852.8	1862.4	1660.8
85	0	0	1750.4	1769.6	1795.2	1846.4	1545.6	1209.6
86	0	0	1420.8	1145.6	1856	2060.8	1696	1478.4
87	0	0	1756.8	1884.8	1216	1724.8	1168	1392
88	0	0	1593.6	1814.4	1577.6	2224	1433.6	1257.6
89	0	0	1952	1529.6	1334.4	2006.4	1696	1091.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=33', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
