Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.749s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	12.8	11.2	13.4	15.4	13.2	13.6	16	15.6
61	0	0	2275.2	1827.2	1840	1116.8	1590.4	1680
62	0	0	1734.4	1468.8	2025.6	1654.4	1625.6	1424
63	0	0	1113.6	1456	1478.4	1481.6	1379.2	1897.6
64	0	0	1657.6	1657.6	1500.8	1545.6	1446.4	1142.4
65	0	0	1209.6	1766.4	1324.8	1657.6	1280	1372.8
66	0	0	1398.4	1536	1881.6	1596.8	1232	1622.4
67	0	0	1462.4	1417.6	1561.6	1385.6	1420.8	1075.2
68	0	0	1376	1596.8	1270.4	1593.6	992	1651.2
69	0	0	1472	1488	1417.6	1344	1200	1116.8
70	0	0	1705.6	1065.6	1520	1161.6	1043.2	1654.4
71	0	0	1241.6	1388.8	1808	1334.4	1206.4	1718.4
72	0	0	1584	1584	1491.2	1337.6	1619.2	1712
73	0	0	1696	1036.8	1289.6	1417.6	1686.4	1430.4
74	0	0	1392	1324.8	1222.4	1424	1574.4	1545.6
75	0	0	1497.6	1321.6	1740.8	1740.8	1321.6	1580.8
76	0	0	1526.4	1488	1145.6	1619.2	1414.4	1027.2
77	0	0	1424	1475.2	1760	1644.8	1072	1344
78	0	0	1609.6	1369.6	1260.8	1468.8	1328	1872
79	0	0	1414.4	1267.2	1020.8	1657.6	1436.8	1097.6
80	0	0	1696	1756.8	1641.6	1280	1100.8	1846.4
81	0	0	1772.8	1235.2	1164.8	1718.4	1622.4	1616
82	0	0	1292.8	1766.4	1612.8	1712	1772.8	1129.6
83	0	0	1308.8	1299.2	1036.8	1360	1222.4	1097.6
84	0	0	1369.6	1401.6	1513.6	1513.6	1929.6	1590.4
85	0	0	1481.6	1443.2	1353.6	1833.6	1360	1299.2
86	0	0	1395.2	1328	1686.4	1456	1478.4	1148.8
87	0	0	1369.6	1574.4	2006.4	1411.2	1315.2	1260.8
88	0	0	1097.6	1305.6	1667.2	1539.2	1657.6	1427.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=42', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
