Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.774s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	16.4	12.8	13.6	14.2	17.8	12.8	14.2	12.6
61	0	0	1459.2	1702.4	1872	2246.4	1401.6	1798.4
62	0	0	1596.8	2521.6	1811.2	1280	1536	1654.4
63	0	0	1587.2	1152	1491.2	1216	1766.4	1462.4
64	0	0	1417.6	1488	1001.6	1580.8	1356.8	1267.2
65	0	0	1609.6	1276.8	1216	1180.8	992	1785.6
66	0	0	1305.6	1638.4	1024	1212.8	1350.4	1385.6
67	0	0	1392	1497.6	1440	1062.4	1337.6	1075.2
68	0	0	867.2	1395.2	1830.4	1952	1241.6	1267.2
69	0	0	1596.8	1606.4	1347.2	1356.8	1270.4	1507.2
70	0	0	1347.2	1603.2	1494.4	1344	1497.6	1203.2
71	0	0	1436.8	1491.2	1382.4	1180.8	1273.6	1593.6
72	0	0	1292.8	1180.8	1545.6	1462.4	953.6	1596.8
73	0	0	1686.4	1555.2	1264	1395.2	1344	1641.6
74	0	0	1654.4	1334.4	1558.4	1478.4	1292.8	1270.4
75	0	0	1052.8	1318.4	1596.8	1574.4	1340.8	1280
76	0	0	1184	1312	921.6	1555.2	1219.2	1276.8
77	0	0	1305.6	1667.2	1536	1212.8	1283.2	1385.6
78	0	0	1881.6	1705.6	1123.2	1616	1321.6	1184
79	0	0	1568	1321.6	1491.2	1081.6	1433.6	1507.2
80	0	0	1091.2	1318.4	2038.4	1542.4	1462.4	1203.2
81	0	0	1472	1491.2	1481.6	1574.4	985.6	1529.6
82	0	0	1644.8	1350.4	1628.8	1456	1520	1481.6
83	0	0	1564.8	1728	2000	873.6	1414.4	1638.4
84	0	0	1366.4	1408	1849.6	1948.8	1747.2	1212.8
85	0	0	1107.2	1731.2	1292.8	1168	1667.2	1532.8
86	0	0	1219.2	1648	1187.2	1337.6	1296	1724.8
87	0	0	1648	1267.2	1356.8	1488	1500.8	1353.6
88	0	0	1555.2	947.2	1936	1363.2	1347.2	1785.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=36', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
