Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.764s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	15	11.2	12.8	11.8	12.4	17	11.8	13.6
61	0	0	1017.6	1644.8	1587.2	1532.8	1568	1708.8
62	0	0	1366.4	1756.8	614.4	1872	1152	1465.6
63	0	0	841.6	960	1251.2	1126.4	1142.4	1353.6
64	0	0	1139.2	1260.8	1571.2	1152	1059.2	1414.4
65	0	0	1609.6	1152	1299.2	1187.2	1318.4	912
66	0	0	1465.6	1436.8	1065.6	1203.2	1555.2	1132.8
67	0	0	1500.8	1075.2	1587.2	672	1616	1078.4
68	0	0	1494.4	1260.8	963.2	1036.8	1120	1225.6
69	0	0	947.2	1264	1132.8	1264	1171.2	1219.2
70	0	0	1523.2	1232	1011.2	1107.2	1299.2	902.4
71	0	0	1120	1168	1580.8	934.4	1606.4	1507.2
72	0	0	1382.4	1027.2	1753.6	726.4	1481.6	1558.4
73	0	0	1232	1264	976	1158.4	1142.4	1324.8
74	0	0	1196.8	1216	1161.6	1187.2	1062.4	1302.4
75	0	0	1152	1020.8	1350.4	988.8	1228.8	1382.4
76	0	0	1225.6	1209.6	1065.6	1155.2	1174.4	934.4
77	0	0	1209.6	1385.6	1123.2	1408	1100.8	1632
78	0	0	1318.4	1267.2	1036.8	1398.4	1491.2	1155.2
79	0	0	1052.8	1120	1558.4	1030.4	1078.4	1484.8
80	0	0	1056	988.8	1286.4	1193.6	1360	1123.2
81	0	0	1833.6	1097.6	1225.6	1321.6	889.6	1177.6
82	0	0	1404.8	1545.6	1292.8	732.8	1075.2	1398.4
83	0	0	1593.6	1238.4	979.2	1171.2	1209.6	1187.2
84	0	0	1283.2	1158.4	1689.6	1107.2	1200	1078.4
85	0	0	988.8	1273.6	1353.6	1260.8	1148.8	1212.8
86	0	0	1059.2	1203.2	889.6	1043.2	1267.2	1123.2
87	0	0	1116.8	1401.6	1139.2	1328	1456	816
88	0	0	1203.2	1484.8	1209.6	640	1369.6	1244.8
89	0	0	976	1123.2	1030.4	1318.4	1248	1369.6
90	0	0	1123.2	1424	1433.6	1046.4	1027.2	1395.2
avg	0	0	1247.79	1255.36	1240.64	1143.47	1253.97	1260.69
delay	0.36	0.25	527.294	521.582	513.528	525.333	514.867	498.678
loss	0	0	0.317532	0.321732	0.542785	0.339948	0.544996	0.15942
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=16', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
