Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.768s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	13.4	15.4	15.4	16	11.8	17.4	15.6	15.4
61	0	0	2140.8	1635.2	1523.2	1113.6	921.6	1756.8
62	0	0	1129.6	1750.4	1564.8	1212.8	1545.6	1654.4
63	0	0	1318.4	1126.4	979.2	1484.8	1443.2	1500.8
64	0	0	1516.8	790.4	1552	1251.2	780.8	1024
65	0	0	1110.4	1488	1132.8	1385.6	1148.8	956.8
66	0	0	1078.4	1286.4	1315.2	1420.8	1152	960
67	0	0	1292.8	1436.8	1062.4	1312	1084.8	1216
68	0	0	851.2	1244.8	1302.4	1328	1171.2	1027.2
69	0	0	1276.8	1244.8	1241.6	1369.6	1228.8	1027.2
70	0	0	1302.4	1129.6	1180.8	1209.6	1200	1065.6
71	0	0	1584	1251.2	1500.8	1561.6	627.2	1254.4
72	0	0	1046.4	1270.4	908.8	1840	1235.2	995.2
73	0	0	1113.6	1052.8	1705.6	1171.2	1059.2	1523.2
74	0	0	1235.2	1235.2	1315.2	1440	1158.4	1177.6
75	0	0	1033.6	1216	1235.2	1331.2	1088	1360
76	0	0	1459.2	1100.8	1478.4	1161.6	1235.2	912
77	0	0	1190.4	1212.8	1443.2	1161.6	1411.2	1200
78	0	0	1155.2	1600	1427.2	931.2	1040	864
79	0	0	1100.8	1152	1219.2	1251.2	1353.6	1008
80	0	0	1328	1238.4	1382.4	1113.6	1545.6	806.4
81	0	0	1347.2	1225.6	1248	921.6	1088	1289.6
82	0	0	1158.4	1110.4	1446.4	1004.8	1248	1216
83	0	0	1260.8	1238.4	822.4	1228.8	1481.6	1030.4
84	0	0	1212.8	1276.8	857.6	1286.4	1123.2	1123.2
85	0	0	886.4	1401.6	1027.2	1155.2	1251.2	1372.8
86	0	0	1248	1596.8	1136	908.8	1347.2	1520
87	0	0	1443.2	1571.2	1174.4	1068.8	979.2	1363.2
88	0	0	1376	1049.6	1350.4	1139.2	1158.4	1040
89	0	0	1558.4	1081.6	1097.6	1260.8	1193.6	1142.4
90	0	0	1152	1625.6	1228.8	1049.6	1600	998.4
avg	0	0	1263.57	1288	1261.97	1235.84	1196.69	1179.52
delay	0.268657	0.25974	511.428	518.521	519.514	513.316	518.406	522.536
loss	0	0	0.302253	0.318325	0.332073	0.542401	0.55335	0.306914
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
