Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.755s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
60	18	13.8	12.8	13	16.2	13.2	14.6	12.2
61	0	0	1766.4	1958.4	1395.2	1504	976	1072
62	0	0	1753.6	1443.2	1980.8	1398.4	1177.6	1718.4
63	0	0	1628.8	1696	1529.6	1481.6	1660.8	1388.8
64	0	0	1520	1504	1366.4	1459.2	2028.8	1424
65	0	0	1267.2	1452.8	1545.6	1724.8	2067.2	1248
66	0	0	1513.6	1747.2	1836.8	1497.6	1494.4	1216
67	0	0	2041.6	1513.6	1232	1360	1920	1331.2
68	0	0	1840	1481.6	1609.6	1542.4	1478.4	1568
69	0	0	1392	1715.2	1260.8	1852.8	1440	1657.6
70	0	0	1596.8	1513.6	1632	1596.8	1529.6	1372.8
71	0	0	1721.6	1964.8	1238.4	1318.4	1196.8	1417.6
72	0	0	1811.2	1542.4	1267.2	1340.8	1366.4	1699.2
73	0	0	1718.4	1984	1094.4	1324.8	1756.8	1430.4
74	0	0	1433.6	1216	1808	1171.2	2147.2	1504
75	0	0	1385.6	1916.8	1520	1171.2	1648	1593.6
76	0	0	1696	1561.6	1612.8	1401.6	1318.4	1340.8
77	0	0	1846.4	1401.6	1760	1004.8	1904	1350.4
78	0	0	1724.8	1971.2	1257.6	1129.6	1372.8	1734.4
79	0	0	1331.2	1516.8	1552	1849.6	1616	982.4
80	0	0	1699.2	1689.6	1625.6	1286.4	1280	1420.8
81	0	0	1283.2	1158.4	1328	1596.8	1945.6	1628.8
82	0	0	1424	1552	1283.2	1590.4	1193.6	1686.4
83	0	0	1235.2	1078.4	1596.8	1571.2	2163.2	1692.8
84	0	0	1456	1372.8	1164.8	1488	1808	1811.2
85	0	0	1744	1408	1408	1568	1625.6	1414.4
86	0	0	1590.4	1606.4	1280	2185.6	1084.8	1331.2
87	0	0	2339.2	1561.6	960	1801.6	1315.2	1392
88	0	0	1542.4	931.2	1324.8	2179.2	1436.8	1452.8
89	0	0	1337.6	1443.2	1241.6	1792	1696	1443.2
90	0	0	1286.4	1699.2	1478.4	1200	2019.2	1449.6
avg	0	0	1597.55	1553.39	1439.68	1512.96	1588.91	1459.09
delay	0.255556	0.246377	411.361	408.069	397.667	408.164	411.506	424.604
loss	0	0	0.030914	0.0204082	0.0765492	0.0152505	0.0523504	0.025731
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile23.txt', '--routingFile=locationtxt/routingFile23.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
