Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.805s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	12.2	15.6	13.6	15.8	14	18.2	17.6	16	16.8	12.6	10	14.6
61	0	0	0	867.2	854.4	620.8	716.8	825.6	771.2	851.2	1094.4	518.4
62	0	0	0	649.6	1017.6	995.2	1046.4	659.2	841.6	598.4	851.2	761.6
63	0	0	0	748.8	806.4	905.6	800	1027.2	1142.4	723.2	704	867.2
64	0	0	0	889.6	1097.6	854.4	688	723.2	937.6	787.2	841.6	934.4
65	0	0	0	960	764.8	656	915.2	649.6	822.4	825.6	908.8	816
66	0	0	0	585.6	1024	867.2	902.4	774.4	883.2	867.2	678.4	697.6
67	0	0	0	1289.6	796.8	912	940.8	764.8	819.2	668.8	896	659.2
68	0	0	0	774.4	966.4	758.4	752	960	960	870.4	902.4	710.4
69	0	0	0	755.2	774.4	691.2	809.6	505.6	873.6	876.8	1011.2	928
70	0	0	0	873.6	886.4	947.2	1062.4	691.2	704	777.6	678.4	652.8
71	0	0	0	1027.2	1011.2	838.4	764.8	956.8	771.2	912	742.4	678.4
72	0	0	0	1078.4	883.2	713.6	812.8	880	1040	777.6	758.4	704
73	0	0	0	800	995.2	732.8	940.8	1040	851.2	1088	800	560
74	0	0	0	646.4	771.2	828.8	665.6	742.4	819.2	614.4	1142.4	918.4
75	0	0	0	854.4	825.6	809.6	620.8	656	956.8	956.8	896	937.6
76	0	0	0	848	646.4	656	828.8	912	828.8	918.4	982.4	838.4
77	0	0	0	812.8	803.2	844.8	515.2	1072	835.2	684.8	950.4	864
78	0	0	0	985.6	617.6	1017.6	787.2	886.4	1148.8	912	694.4	816
79	0	0	0	729.6	889.6	768	771.2	857.6	1164.8	960	835.2	752
80	0	0	0	921.6	758.4	969.6	1091.2	889.6	934.4	732.8	460.8	937.6
81	0	0	0	947.2	966.4	1017.6	857.6	630.4	1152	662.4	569.6	886.4
82	0	0	0	963.2	960	796.8	694.4	979.2	902.4	697.6	844.8	796.8
83	0	0	0	694.4	940.8	755.2	777.6	742.4	774.4	854.4	880	793.6
84	0	0	0	857.6	736	748.8	924.8	969.6	739.2	860.8	860.8	774.4
85	0	0	0	1004.8	844.8	864	723.2	976	896	678.4	896	822.4
86	0	0	0	992	732.8	1094.4	972.8	700.8	896	643.2	931.2	800
87	0	0	0	940.8	864	832	940.8	729.6	729.6	880	713.6	736
88	0	0	0	710.4	656	790.4	681.6	816	1020.8	656	921.6	582.4
89	0	0	0	1068.8	716.8	883.2	928	659.2	1011.2	873.6	982.4	652.8
90	0	0	0	1033.6	873.6	841.6	572.8	825.6	985.6	976	684.8	960
avg	0	0	0	877.013	849.387	833.707	816.853	816.747	907.093	806.187	837.12	778.56
delay	0.245902	0.25641	0.25	57.0508	57.8406	62.5779	59.4467	56.9248	56.4572	57.4254	53.5198	52.9482
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
