Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.806s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	18.6	17	12.2	13	13.4	14.4	18.4	14.4	15.4	13.8	17.4	16
61	0	0	0	540.8	624	675.2	684.8	636.8	633.6	716.8	806.4	934.4
62	0	0	0	1014.4	812.8	867.2	665.6	934.4	1075.2	857.6	672	832
63	0	0	0	976	694.4	944	796.8	646.4	784	793.6	841.6	713.6
64	0	0	0	592	809.6	796.8	662.4	608	800	985.6	928	560
65	0	0	0	675.2	848	777.6	784	620.8	883.2	553.6	902.4	931.2
66	0	0	0	844.8	944	681.6	678.4	1139.2	806.4	937.6	736	995.2
67	0	0	0	547.2	784	732.8	860.8	931.2	976	1030.4	662.4	700.8
68	0	0	0	716.8	678.4	892.8	742.4	841.6	758.4	665.6	841.6	940.8
69	0	0	0	921.6	700.8	812.8	732.8	921.6	784	956.8	857.6	912
70	0	0	0	812.8	668.8	585.6	867.2	982.4	918.4	880	1046.4	704
71	0	0	0	905.6	758.4	883.2	550.4	944	758.4	876.8	739.2	848
72	0	0	0	892.8	579.2	902.4	675.2	627.2	921.6	886.4	892.8	883.2
73	0	0	0	992	940.8	857.6	784	921.6	860.8	768	582.4	697.6
74	0	0	0	844.8	675.2	998.4	841.6	953.6	678.4	915.2	873.6	934.4
75	0	0	0	931.2	697.6	611.2	819.2	860.8	835.2	809.6	870.4	761.6
76	0	0	0	982.4	633.6	985.6	1177.6	630.4	752	800	720	867.2
77	0	0	0	614.4	784	886.4	476.8	985.6	806.4	902.4	1008	976
78	0	0	0	825.6	524.8	758.4	534.4	819.2	1049.6	835.2	886.4	720
79	0	0	0	771.2	825.6	803.2	662.4	867.2	1200	547.2	729.6	780.8
80	0	0	0	1036.8	624	691.2	771.2	841.6	425.6	902.4	742.4	1171.2
81	0	0	0	902.4	710.4	809.6	662.4	960	1088	579.2	988.8	876.8
82	0	0	0	659.2	1011.2	924.8	841.6	534.4	537.6	937.6	915.2	675.2
83	0	0	0	1040	598.4	601.6	739.2	716.8	972.8	1081.6	828.8	684.8
84	0	0	0	502.4	873.6	835.2	953.6	832	819.2	976	825.6	992
85	0	0	0	553.6	1008	854.4	992	921.6	838.4	774.4	1001.6	758.4
86	0	0	0	848	1046.4	713.6	598.4	713.6	851.2	982.4	777.6	928
87	0	0	0	604.8	1004.8	729.6	739.2	588.8	988.8	937.6	899.2	668.8
88	0	0	0	649.6	918.4	742.4	745.6	819.2	668.8	739.2	985.6	816
89	0	0	0	563.2	736	1020.8	928	800	803.2	662.4	665.6	803.2
90	0	0	0	1011.2	668.8	1139.2	604.8	771.2	857.6	902.4	873.6	726.4
avg	0	0	0	792.427	772.8	817.173	752.427	812.373	837.76	839.787	836.693	826.453
delay	0.333333	0.258824	0.245902	22.4378	24.0194	24.382	28.1443	25.7216	22.6867	25.5616	21.4904	23.089
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
