Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.757s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.2	13	13.6	12.4	12.8	15.8	17.8	16.6	14.2	15
61	0	0	1206.4	678.4	988.8	720	985.6	1088	921.6	761.6
62	0	0	998.4	684.8	1238.4	800	1040	979.2	1049.6	931.2
63	0	0	841.6	889.6	793.6	652.8	764.8	918.4	1046.4	956.8
64	0	0	780.8	764.8	924.8	745.6	1001.6	742.4	908.8	902.4
65	0	0	1139.2	1008	774.4	585.6	1094.4	816	1001.6	499.2
66	0	0	816	704	928	1289.6	758.4	1046.4	659.2	723.2
67	0	0	864	601.6	1059.2	764.8	1238.4	825.6	601.6	1059.2
68	0	0	896	726.4	1062.4	1011.2	723.2	710.4	598.4	998.4
69	0	0	848	1136	992	646.4	592	675.2	822.4	1097.6
70	0	0	707.2	608	873.6	864	784	918.4	1161.6	1068.8
71	0	0	1046.4	1043.2	752	614.4	886.4	880	822.4	784
72	0	0	512	1200	899.2	876.8	953.6	1052.8	550.4	758.4
73	0	0	966.4	857.6	787.2	716.8	905.6	675.2	736	844.8
74	0	0	851.2	940.8	851.2	1081.6	892.8	662.4	1084.8	636.8
75	0	0	889.6	512	854.4	777.6	809.6	710.4	976	1145.6
76	0	0	883.2	812.8	886.4	726.4	896	972.8	473.6	1142.4
77	0	0	995.2	672	496	880	1017.6	876.8	1078.4	704
78	0	0	1049.6	809.6	828.8	745.6	726.4	707.2	860.8	857.6
79	0	0	953.6	451.2	1379.2	838.4	665.6	720	806.4	1155.2
80	0	0	758.4	787.2	979.2	803.2	976	646.4	748.8	691.2
81	0	0	1232	793.6	672	816	796.8	902.4	566.4	976
82	0	0	1078.4	675.2	790.4	800	937.6	838.4	742.4	998.4
83	0	0	889.6	1008	1084.8	886.4	720	851.2	582.4	848
84	0	0	1139.2	582.4	864	832	780.8	784	873.6	972.8
85	0	0	726.4	880	665.6	956.8	1036.8	787.2	953.6	768
86	0	0	790.4	675.2	1260.8	745.6	835.2	704	1072	934.4
87	0	0	937.6	787.2	1139.2	576	899.2	790.4	1046.4	969.6
88	0	0	956.8	678.4	1190.4	864	620.8	864	1036.8	435.2
89	0	0	684.8	771.2	886.4	1075.2	947.2	1142.4	761.6	710.4
90	0	0	630.4	614.4	723.2	982.4	912	1280	1113.6	883.2
avg	0	0	902.293	778.453	920.853	822.507	873.28	852.267	855.253	873.813
delay	0.272727	0.261538	480.746	488.126	483.065	483.96	488.803	476.214	490.082	482.862
loss	0	0	0.119266	0.111702	0.120588	0.314516	0.136842	0.346457	0.105431	0.315457
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
