Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.846s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	16.6	15	11.2	16.2	12.8	13.2	14.8	14	19.8
61	0	0	486.4	953.6	1171.2	1273.6	995.2	1097.6	662.4	892.8
62	0	0	588.8	742.4	668.8	432	848	809.6	1024	796.8
63	0	0	697.6	864	540.8	806.4	787.2	684.8	870.4	432
64	0	0	544	742.4	675.2	582.4	732.8	646.4	742.4	608
65	0	0	345.6	694.4	755.2	732.8	825.6	812.8	752	566.4
66	0	0	483.2	768	736	550.4	672	972.8	742.4	512
67	0	0	444.8	716.8	640	678.4	540.8	771.2	601.6	620.8
68	0	0	483.2	752	848	659.2	684.8	816	758.4	604.8
69	0	0	422.4	601.6	854.4	720	636.8	617.6	860.8	713.6
70	0	0	608	883.2	726.4	601.6	771.2	822.4	598.4	588.8
71	0	0	537.6	665.6	771.2	732.8	598.4	918.4	604.8	876.8
72	0	0	592	864	832	550.4	550.4	611.2	592	604.8
73	0	0	656	528	816	601.6	454.4	870.4	777.6	537.6
74	0	0	620.8	707.2	681.6	627.2	556.8	908.8	774.4	588.8
75	0	0	716.8	809.6	489.6	396.8	873.6	764.8	624	620.8
76	0	0	652.8	675.2	764.8	921.6	908.8	675.2	492.8	569.6
77	0	0	819.2	572.8	1027.2	617.6	764.8	796.8	630.4	448
78	0	0	518.4	720	588.8	624	492.8	627.2	784	640
79	0	0	425.6	598.4	448	688	726.4	835.2	739.2	553.6
80	0	0	617.6	521.6	787.2	681.6	915.2	608	736	560
81	0	0	809.6	560	899.2	745.6	796.8	604.8	560	624
82	0	0	560	572.8	870.4	950.4	537.6	643.2	707.2	419.2
83	0	0	656	752	870.4	803.2	707.2	707.2	675.2	499.2
84	0	0	764.8	739.2	841.6	672	787.2	758.4	553.6	467.2
85	0	0	678.4	614.4	499.2	835.2	908.8	720	755.2	659.2
86	0	0	691.2	592	963.2	819.2	662.4	796.8	508.8	556.8
87	0	0	588.8	608	883.2	1030.4	854.4	726.4	531.2	691.2
88	0	0	416	918.4	854.4	880	787.2	659.2	550.4	352
89	0	0	515.2	422.4	848	745.6	736	550.4	588.8	544
90	0	0	633.6	880	531.2	566.4	934.4	889.6	505.6	486.4
avg	0	0	585.813	701.333	762.773	717.547	734.933	757.44	676.8	587.84
delay	0.25974	0.373494	579.705	534.159	519.451	520.212	518.426	497.978	505.507	566.856
loss	0	0	0.815534	0.435845	0.370495	0.380471	0.368482	0.230668	0.235813	0.562827
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=15', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
