Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.885s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	13.8	10.2	14	17.6	14.4	13.6	9.2	17.6	13.4
61	0	0	857.6	700.8	1004.8	707.2	1020.8	979.2	790.4	1276.8
62	0	0	572.8	985.6	876.8	784	739.2	755.2	636.8	620.8
63	0	0	425.6	563.2	665.6	729.6	739.2	892.8	720	505.6
64	0	0	476.8	592	764.8	832	752	649.6	806.4	662.4
65	0	0	633.6	764.8	713.6	784	640	630.4	627.2	553.6
66	0	0	620.8	608	736	710.4	796.8	745.6	800	441.6
67	0	0	627.2	710.4	972.8	800	748.8	640	819.2	489.6
68	0	0	476.8	675.2	569.6	563.2	780.8	864	835.2	396.8
69	0	0	496	601.6	457.6	684.8	771.2	892.8	800	694.4
70	0	0	681.6	384	787.2	572.8	707.2	905.6	665.6	576
71	0	0	486.4	819.2	979.2	745.6	627.2	752	713.6	467.2
72	0	0	441.6	694.4	723.2	691.2	672	624	700.8	409.6
73	0	0	528	556.8	921.6	892.8	771.2	646.4	646.4	409.6
74	0	0	620.8	611.2	438.4	790.4	723.2	864	662.4	480
75	0	0	486.4	867.2	640	665.6	553.6	611.2	656	518.4
76	0	0	604.8	553.6	835.2	614.4	784	774.4	748.8	505.6
77	0	0	364.8	723.2	684.8	672	748.8	553.6	761.6	620.8
78	0	0	476.8	406.4	550.4	841.6	723.2	844.8	508.8	448
79	0	0	460.8	688	800	579.2	1001.6	742.4	617.6	332.8
80	0	0	540.8	876.8	720	665.6	732.8	537.6	688	636.8
81	0	0	700.8	780.8	630.4	598.4	761.6	774.4	681.6	505.6
82	0	0	492.8	531.2	832	544	684.8	614.4	793.6	620.8
83	0	0	848	636.8	636.8	812.8	966.4	499.2	608	403.2
84	0	0	432	585.6	742.4	739.2	870.4	1046.4	662.4	435.2
85	0	0	598.4	812.8	662.4	912	684.8	707.2	563.2	700.8
86	0	0	499.2	953.6	809.6	614.4	608	611.2	736	502.4
87	0	0	412.8	547.2	787.2	617.6	777.6	787.2	777.6	406.4
88	0	0	419.2	499.2	678.4	819.2	627.2	803.2	851.2	508.8
89	0	0	524.8	707.2	716.8	755.2	592	537.6	777.6	544
90	0	0	694.4	672	809.6	547.2	633.6	617.6	700.8	400
avg	0	0	550.08	670.293	738.24	709.547	741.333	730.133	711.893	535.787
delay	0.25974	0.26087	557.926	574.181	556.538	559.51	552.568	548.251	552.534	568.296
loss	0	0	0.879014	0.54251	0.755556	0.514286	0.770008	0.749779	0.77261	0.738723
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=11', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
