Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.898s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16.6	14.2	14	14	19.4	17.6	12.4	14	13.6	13.6
61	0	0	825.6	1187.2	940.8	1296	918.4	416	848	787.2
62	0	0	665.6	630.4	694.4	675.2	841.6	592	806.4	512
63	0	0	460.8	694.4	745.6	627.2	659.2	710.4	704	390.4
64	0	0	480	579.2	688	656	819.2	518.4	889.6	515.2
65	0	0	425.6	643.2	915.2	774.4	793.6	803.2	771.2	464
66	0	0	464	684.8	729.6	614.4	822.4	966.4	748.8	371.2
67	0	0	592	483.2	876.8	761.6	784	787.2	828.8	448
68	0	0	601.6	665.6	758.4	819.2	752	851.2	572.8	470.4
69	0	0	320	524.8	771.2	643.2	732.8	889.6	697.6	380.8
70	0	0	486.4	771.2	630.4	768	684.8	876.8	585.6	688
71	0	0	451.2	592	806.4	601.6	780.8	710.4	486.4	361.6
72	0	0	406.4	544	931.2	636.8	624	643.2	892.8	406.4
73	0	0	297.6	784	678.4	800	908.8	633.6	636.8	496
74	0	0	528	675.2	659.2	803.2	665.6	614.4	793.6	492.8
75	0	0	374.4	844.8	729.6	812.8	748.8	742.4	665.6	368
76	0	0	540.8	720	793.6	972.8	595.2	771.2	563.2	457.6
77	0	0	425.6	550.4	848	732.8	691.2	611.2	828.8	441.6
78	0	0	412.8	790.4	675.2	780.8	742.4	748.8	691.2	400
79	0	0	438.4	697.6	889.6	764.8	825.6	553.6	550.4	518.4
80	0	0	345.6	681.6	812.8	720	742.4	611.2	787.2	476.8
81	0	0	304	361.6	681.6	713.6	688	649.6	1017.6	521.6
82	0	0	400	684.8	684.8	803.2	700.8	688	515.2	502.4
83	0	0	368	512	899.2	809.6	966.4	614.4	764.8	556.8
84	0	0	572.8	540.8	787.2	681.6	675.2	662.4	774.4	396.8
85	0	0	496	540.8	524.8	656	662.4	774.4	819.2	460.8
86	0	0	428.8	688	755.2	812.8	726.4	838.4	812.8	326.4
87	0	0	355.2	659.2	624	752	684.8	604.8	838.4	563.2
88	0	0	476.8	540.8	633.6	937.6	624	752	777.6	540.8
89	0	0	684.8	732.8	480	707.2	656	668.8	643.2	611.2
90	0	0	464	684.8	668.8	748.8	595.2	716.8	761.6	492.8
avg	0	0	469.76	656.32	743.787	762.773	737.067	700.693	735.787	480.64
delay	0.253012	0.253521	669.278	556.218	576.719	577.778	570.187	528.253	571.905	677.82
loss	0	0	0.927759	0.812746	0.579111	0.576012	0.830363	0.232536	0.806246	0.783824
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=10', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
