Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.815s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16	14	15.8	14	15.6	15.8	16.2	14.8	12.8	15.4
61	0	0	368	1523.2	1024	592	1177.6	768	1356.8	643.2
62	0	0	358.4	611.2	758.4	825.6	684.8	838.4	1107.2	409.6
63	0	0	512	857.6	716.8	512	672	624	550.4	480
64	0	0	393.6	496	723.2	880	793.6	576	710.4	400
65	0	0	396.8	627.2	713.6	905.6	784	806.4	592	579.2
66	0	0	412.8	582.4	841.6	617.6	780.8	694.4	563.2	537.6
67	0	0	473.6	521.6	889.6	761.6	726.4	582.4	579.2	384
68	0	0	326.4	534.4	835.2	761.6	726.4	649.6	572.8	630.4
69	0	0	393.6	540.8	636.8	518.4	716.8	905.6	681.6	460.8
70	0	0	457.6	611.2	774.4	614.4	624	809.6	598.4	380.8
71	0	0	451.2	732.8	748.8	700.8	624	867.2	566.4	368
72	0	0	496	652.8	796.8	617.6	710.4	832	620.8	393.6
73	0	0	358.4	617.6	492.8	556.8	924.8	672	864	508.8
74	0	0	675.2	716.8	835.2	729.6	752	550.4	659.2	396.8
75	0	0	406.4	665.6	736	569.6	710.4	729.6	736	553.6
76	0	0	236.8	745.6	537.6	707.2	688	864	707.2	521.6
77	0	0	288	748.8	755.2	684.8	611.2	640	729.6	425.6
78	0	0	428.8	556.8	659.2	723.2	649.6	563.2	678.4	611.2
79	0	0	422.4	588.8	726.4	876.8	691.2	512	764.8	496
80	0	0	473.6	732.8	864	668.8	780.8	736	512	336
81	0	0	435.2	604.8	601.6	739.2	880	566.4	713.6	454.4
82	0	0	396.8	732.8	691.2	742.4	656	524.8	656	316.8
83	0	0	390.4	617.6	592	550.4	825.6	755.2	694.4	313.6
84	0	0	457.6	617.6	752	819.2	553.6	662.4	748.8	617.6
85	0	0	480	617.6	723.2	841.6	742.4	579.2	614.4	598.4
86	0	0	675.2	560	784	633.6	534.4	739.2	700.8	576
87	0	0	387.2	598.4	579.2	800	608	800	729.6	435.2
88	0	0	304	761.6	630.4	604.8	582.4	889.6	688	364.8
89	0	0	432	556.8	870.4	649.6	659.2	748.8	806.4	585.6
90	0	0	624	851.2	844.8	524.8	675.2	678.4	713.6	342.4
avg	0	0	430.4	672.747	737.813	690.987	718.187	705.493	707.2	470.72
delay	0.35	0.285714	584.122	599.741	588.11	572.945	571.808	518.913	519.891	570.224
loss	0	0	0.568103	0.643687	0.588095	0.837893	0.597372	0.265696	0.26057	0.817266
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
