Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.095s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16.4	14	16.8	16.2	15	15.4	13.6	12.2	18.4	14
61	0	0	876.8	716.8	825.6	681.6	771.2	1238.4	1142.4	998.4
62	0	0	563.2	598.4	668.8	675.2	988.8	921.6	806.4	579.2
63	0	0	636.8	752	720	825.6	643.2	793.6	617.6	448
64	0	0	448	777.6	752	777.6	464	870.4	864	499.2
65	0	0	652.8	809.6	646.4	588.8	684.8	576	652.8	534.4
66	0	0	515.2	828.8	905.6	784	649.6	659.2	758.4	480
67	0	0	528	553.6	556.8	822.4	729.6	841.6	950.4	560
68	0	0	508.8	633.6	649.6	832	665.6	899.2	569.6	470.4
69	0	0	492.8	508.8	784	524.8	665.6	675.2	758.4	361.6
70	0	0	508.8	742.4	838.4	963.2	736	646.4	822.4	496
71	0	0	537.6	556.8	755.2	665.6	672	697.6	828.8	262.4
72	0	0	550.4	723.2	528	729.6	640	812.8	464	352
73	0	0	486.4	752	665.6	819.2	803.2	960	592	470.4
74	0	0	496	739.2	678.4	656	652.8	662.4	604.8	531.2
75	0	0	528	572.8	675.2	694.4	563.2	649.6	636.8	627.2
76	0	0	457.6	812.8	662.4	755.2	780.8	697.6	566.4	473.6
77	0	0	483.2	489.6	745.6	710.4	665.6	656	707.2	521.6
78	0	0	416	528	675.2	550.4	688	899.2	659.2	352
79	0	0	486.4	768	752	796.8	598.4	652.8	582.4	550.4
80	0	0	470.4	560	675.2	761.6	620.8	761.6	716.8	566.4
81	0	0	432	688	684.8	652.8	841.6	940.8	556.8	572.8
82	0	0	412.8	633.6	540.8	848	822.4	556.8	691.2	534.4
83	0	0	425.6	700.8	729.6	937.6	937.6	534.4	585.6	480
84	0	0	547.2	672	832	595.2	816	796.8	524.8	617.6
85	0	0	496	729.6	790.4	726.4	816	569.6	649.6	486.4
86	0	0	553.6	662.4	659.2	876.8	732.8	588.8	630.4	739.2
87	0	0	544	678.4	732.8	886.4	819.2	694.4	627.2	387.2
88	0	0	556.8	566.4	729.6	851.2	611.2	713.6	611.2	297.6
89	0	0	476.8	672	662.4	764.8	800	720	716.8	400
90	0	0	384	796.8	784	620.8	710.4	704	755.2	515.2
avg	0	0	515.733	674.133	710.187	745.813	719.68	746.347	688.32	505.493
delay	0.256098	0.257143	610.412	569.263	541.916	508.706	541.013	533.548	525.91	544.947
loss	0	0	0.905292	0.568868	0.469652	0.217611	0.77591	0.777494	0.769022	0.787268
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=16', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
