Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.767s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16.2	13.2	16.4	16	15.6	15.4	14	15	17.4	12.6
61	0	0	716.8	803.2	873.6	880	854.4	716.8	800	1059.2
62	0	0	864	1052.8	710.4	1200	995.2	825.6	1004.8	947.2
63	0	0	1046.4	880	1075.2	707.2	963.2	876.8	873.6	822.4
64	0	0	937.6	800	1110.4	844.8	876.8	828.8	1200	800
65	0	0	912	755.2	896	867.2	896	1043.2	825.6	803.2
66	0	0	1158.4	1001.6	995.2	860.8	937.6	883.2	915.2	742.4
67	0	0	1017.6	793.6	892.8	982.4	806.4	1008	880	1001.6
68	0	0	876.8	1008	867.2	816	969.6	1075.2	870.4	1008
69	0	0	1068.8	729.6	976	745.6	784	1257.6	950.4	899.2
70	0	0	969.6	1251.2	902.4	931.2	614.4	825.6	992	1052.8
71	0	0	851.2	1193.6	1184	851.2	1084.8	828.8	912	822.4
72	0	0	800	908.8	928	1158.4	851.2	796.8	793.6	1033.6
73	0	0	668.8	931.2	736	790.4	960	848	966.4	1091.2
74	0	0	960	819.2	726.4	937.6	1046.4	1036.8	937.6	1017.6
75	0	0	1049.6	848	867.2	1027.2	1123.2	860.8	675.2	1219.2
76	0	0	764.8	752	1190.4	988.8	1046.4	1286.4	918.4	640
77	0	0	966.4	1148.8	905.6	793.6	796.8	1001.6	896	1148.8
78	0	0	1072	854.4	889.6	1036.8	921.6	614.4	1228.8	1046.4
79	0	0	790.4	1100.8	934.4	1030.4	883.2	992	940.8	1097.6
80	0	0	953.6	918.4	1040	966.4	870.4	876.8	966.4	1123.2
81	0	0	1040	953.6	979.2	960	1046.4	812.8	1110.4	828.8
82	0	0	1075.2	1238.4	912	953.6	563.2	1075.2	947.2	998.4
83	0	0	678.4	1155.2	1088	969.6	857.6	912	995.2	940.8
84	0	0	752	992	1225.6	1078.4	1120	886.4	662.4	1001.6
85	0	0	800	1142.4	624	832	1120	934.4	889.6	1385.6
86	0	0	844.8	1011.2	835.2	758.4	844.8	1171.2	1097.6	979.2
87	0	0	870.4	592	1036.8	982.4	1059.2	963.2	678.4	1017.6
88	0	0	825.6	1100.8	864	1132.8	857.6	819.2	1158.4	902.4
89	0	0	835.2	876.8	1164.8	928	1126.4	876.8	1289.6	604.8
90	0	0	748.8	1036.8	1004.8	912	1078.4	1008	960	921.6
avg	0	0	897.173	954.987	947.84	930.773	931.84	931.413	944.533	965.227
delay	0.259259	0.257576	58.9834	65.7974	64.351	64.473	62.4106	62.7778	63.3516	59.377
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=45', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
