Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.960s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14	18.2	15.2	15.4	14	14	15.8	16.2	15.2	15
61	0	0	812.8	1014.4	758.4	499.2	1046.4	742.4	873.6	745.6
62	0	0	918.4	912	809.6	1296	870.4	809.6	899.2	793.6
63	0	0	886.4	755.2	1008	899.2	918.4	697.6	764.8	1084.8
64	0	0	774.4	1017.6	774.4	876.8	1145.6	857.6	694.4	774.4
65	0	0	1321.6	1030.4	1046.4	736	563.2	883.2	1062.4	844.8
66	0	0	998.4	982.4	1244.8	835.2	704	1020.8	857.6	950.4
67	0	0	774.4	1068.8	1120	960	838.4	1062.4	889.6	896
68	0	0	969.6	1075.2	732.8	1043.2	931.2	851.2	931.2	1177.6
69	0	0	985.6	1072	1036.8	816	886.4	1116.8	982.4	800
70	0	0	896	966.4	819.2	969.6	880	1011.2	1155.2	1027.2
71	0	0	1059.2	982.4	860.8	828.8	1110.4	1017.6	960	876.8
72	0	0	966.4	979.2	988.8	832	784	867.2	1088	873.6
73	0	0	995.2	633.6	1033.6	704	1059.2	915.2	902.4	739.2
74	0	0	870.4	1225.6	780.8	732.8	825.6	950.4	924.8	745.6
75	0	0	1129.6	918.4	598.4	755.2	918.4	1097.6	960	892.8
76	0	0	969.6	1072	934.4	1216	1065.6	777.6	908.8	758.4
77	0	0	982.4	1059.2	768	969.6	656	982.4	848	1187.2
78	0	0	1200	1001.6	1203.2	947.2	780.8	864	835.2	896
79	0	0	1168	812.8	896	1168	937.6	912	931.2	822.4
80	0	0	681.6	1129.6	742.4	1040	793.6	844.8	1052.8	1270.4
81	0	0	800	822.4	1283.2	723.2	1161.6	1059.2	816	963.2
82	0	0	896	800	848	1177.6	944	825.6	928	1075.2
83	0	0	582.4	934.4	889.6	960	969.6	1158.4	985.6	764.8
84	0	0	1100.8	668.8	854.4	832	1148.8	611.2	784	1132.8
85	0	0	764.8	892.8	867.2	1068.8	809.6	1296	1027.2	982.4
86	0	0	1017.6	1180.8	953.6	995.2	1001.6	758.4	784	1030.4
87	0	0	934.4	956.8	809.6	880	1014.4	1136	848	1126.4
88	0	0	998.4	780.8	1260.8	710.4	950.4	1132.8	889.6	998.4
89	0	0	1033.6	1065.6	774.4	713.6	1020.8	1113.6	675.2	732.8
90	0	0	988.8	915.2	732.8	822.4	1132.8	1267.2	1257.6	915.2
avg	0	0	949.227	957.547	914.347	900.267	928.96	954.667	917.227	929.28
delay	0.257143	0.252747	45.0612	45.7072	41.8269	42.1979	45.0722	49.1017	46.0928	45.8836
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
